mining_site_id,concession_id,mining_type,mineral_type,operator_name,artisanal_or_industrial,year,mining_area_ha,forest_loss_due_to_mining_ha,burned_area_related_ha,carbon_loss_tons,habitat_loss_ha,biodiversity_risk_level,proximity_to_river_km,proximity_to_road_km,inside_protected_area,source_dataset,source_provider,source_url,retrieval_date,processing_method,confidence_level,date_processed
CONC-2012-002,CAMI-2938,PE (Exploitation),Copper,Kibali Goldmines,Industrial,2012,13.69,10.92,1.37,2729.0,12.01,High,1.5,1.25,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15
CONC-2012-003,CAMI-8637,ZEA (Artisanal Zone),Copper,Kibali Goldmines,Industrial,2012,19.5,18.2,1.95,4550.85,20.02,High,3.37,15.78,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2012-004,CAMI-2548,ZEA (Artisanal Zone),Tungsten,Independent Miners,Artisanal,2012,25.97,22.6,2.6,5649.21,24.86,Medium,2.76,8.65,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2012-005,CAMI-1529,ZEA (Artisanal Zone),Gold,Independent Miners,Artisanal,2012,27.47,23.76,2.75,5940.62,26.14,High,2.27,0.58,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15
CONC-2012-006,CAMI-6287,PE (Exploitation),Copper,Kibali Goldmines,Industrial,2012,17.91,16.89,1.79,4222.17,18.58,Medium,3.37,0.53,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
CONC-2012-007,CAMI-4134,ZEA (Artisanal Zone),Tungsten,Kibali Goldmines,Industrial,2012,11.98,9.21,1.2,2302.21,10.13,Critical,4.82,1.14,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15
SITE-2013-000,CAMI-5356,PR (Exploration),Gold,Kibali Goldmines,Artisanal,2013,29.54,27.98,2.95,6993.9,30.77,Medium,1.18,2.12,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
SITE-2013-001,CAMI-9022,PE (Exploitation),Diamond,Alphamin Bisie Mining,Artisanal,2013,30.91,25.24,3.09,6310.89,27.77,Medium,3.74,19.01,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
SITE-2013-002,CAMI-4232,PE (Exploitation),Tin,Alphamin Bisie Mining,Artisanal,2013,34.14,28.18,3.41,7044.15,30.99,Critical,4.24,19.3,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2013-003,CAMI-9072,PE (Exploitation),Tantalum,Kibali Goldmines,Artisanal,2013,27.28,23.83,2.73,5956.81,26.21,Critical,3.22,16.95,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2013-004,CAMI-2572,PE (Exploitation),Copper,Artisanal Cooperatives,Artisanal,2013,34.05,29.85,3.41,7461.47,32.83,High,1.94,6.96,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
CONC-2013-005,CAMI-9245,ZEA (Artisanal Zone),Tin,Banro Corporation,Industrial,2013,15.57,11.33,1.56,2831.49,12.46,High,4.94,13.74,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
SITE-2013-006,CAMI-9732,PE (Exploitation),Copper,Banro Corporation,Artisanal,2013,32.38,30.01,3.24,7502.92,33.01,High,3.75,4.56,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15
CONC-2013-007,CAMI-6211,PR (Exploration),Diamond,Artisanal Cooperatives,Industrial,2013,16.14,11.58,1.61,2895.38,12.74,High,1.22,3.29,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
SITE-2014-000,CAMI-6420,ZEA (Artisanal Zone),Tantalum,Independent Miners,Artisanal,2014,34.6,24.43,3.46,6106.54,26.87,Medium,2.78,8.02,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
SITE-2014-001,CAMI-9042,PE (Exploitation),Tantalum,Kibali Goldmines,Artisanal,2014,28.61,23.91,2.86,5978.72,26.31,Critical,1.83,0.41,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
SITE-2014-002,CAMI-5211,PR (Exploration),Tungsten,Artisanal Cooperatives,Artisanal,2014,27.59,23.16,2.76,5789.96,25.48,High,1.75,0.24,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
SITE-2014-003,CAMI-7449,PE (Exploitation),Gold,Independent Miners,Artisanal,2014,27.85,21.06,2.78,5264.5,23.16,Critical,4.32,17.28,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
CONC-2015-000,CAMI-6790,PE (Exploitation),Tin,Alphamin Bisie Mining,Industrial,2015,16.89,15.51,1.69,3878.32,17.06,Critical,2.09,10.77,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2015-001,CAMI-4936,PR (Exploration),Tantalum,Alphamin Bisie Mining,Artisanal,2015,36.31,31.45,3.63,7862.7,34.6,Critical,0.66,12.55,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
SITE-2015-002,CAMI-4585,ZEA (Artisanal Zone),Diamond,Alphamin Bisie Mining,Artisanal,2015,33.89,31.86,3.39,7966.1,35.05,High,2.45,10.02,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15
CONC-2015-003,CAMI-1320,ZEA (Artisanal Zone),Copper,Banro Corporation,Industrial,2015,17.7,16.81,1.77,4201.7,18.49,Medium,0.31,14.26,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2015-004,CAMI-6239,PE (Exploitation),Tantalum,Kibali Goldmines,Artisanal,2015,36.1,32.24,3.61,8059.78,35.46,Critical,3.59,0.67,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
CONC-2015-005,CAMI-4002,PE (Exploitation),Copper,Independent Miners,Industrial,2015,14.45,13.43,1.45,3356.67,14.77,Critical,3.32,5.89,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15
CONC-2015-006,CAMI-3429,PR (Exploration),Gold,Kibali Goldmines,Industrial,2015,12.78,11.67,1.28,2918.66,12.84,Critical,4.29,7.74,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15
SITE-2016-000,CAMI-5040,PE (Exploitation),Gold,Banro Corporation,Artisanal,2016,34.04,25.16,3.4,6289.99,27.68,Medium,1.03,2.96,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
CONC-2016-001,CAMI-9421,PE (Exploitation),Tantalum,Alphamin Bisie Mining,Industrial,2016,17.44,14.94,1.74,3733.85,16.43,Critical,3.76,19.08,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15
SITE-2016-002,CAMI-1336,PE (Exploitation),Gold,Kibali Goldmines,Artisanal,2016,37.05,32.33,3.7,8081.91,35.56,Medium,1.69,14.92,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15
CONC-2016-003,CAMI-5057,PE (Exploitation),Gold,Kibali Goldmines,Industrial,2016,20.45,14.93,2.05,3732.41,16.42,Critical,1.01,1.33,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
CONC-2016-004,CAMI-6040,ZEA (Artisanal Zone),Tungsten,Alphamin Bisie Mining,Industrial,2016,20.68,19.27,2.07,4817.44,21.2,Medium,1.85,15.71,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15
SITE-2016-005,CAMI-7625,ZEA (Artisanal Zone),Diamond,Banro Corporation,Artisanal,2016,30.06,27.65,3.01,6912.51,30.42,Critical,4.95,3.13,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
SITE-2017-000,CAMI-5750,PE (Exploitation),Tin,Alphamin Bisie Mining,Artisanal,2017,37.48,28.24,3.75,7061.1,31.07,Critical,4.82,8.84,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
CONC-2017-001,CAMI-3267,ZEA (Artisanal Zone),Copper,Alphamin Bisie Mining,Industrial,2017,20.59,17.59,2.06,4397.43,19.35,Critical,3.73,15.46,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
SITE-2017-002,CAMI-5995,PE (Exploitation),Diamond,Independent Miners,Artisanal,2017,38.06,28.45,3.81,7111.74,31.29,Critical,1.47,10.02,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
SITE-2017-003,CAMI-9817,PR (Exploration),Tin,Kibali Goldmines,Artisanal,2017,36.35,28.54,3.64,7135.51,31.4,Critical,3.06,16.08,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15
SITE-2017-004,CAMI-1945,PE (Exploitation),Tantalum,Artisanal Cooperatives,Artisanal,2017,39.36,33.47,3.94,8366.34,36.81,High,3.06,14.87,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2017-005,CAMI-6434,PR (Exploration),Diamond,Independent Miners,Artisanal,2017,36.5,28.67,3.65,7168.61,31.54,High,3.63,0.66,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
CONC-2018-000,CAMI-6797,PE (Exploitation),Tungsten,Artisanal Cooperatives,Industrial,2018,19.52,17.23,1.95,4307.82,18.95,Critical,4.98,6.57,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15
SITE-2018-001,CAMI-7565,PR (Exploration),Tungsten,Banro Corporation,Artisanal,2018,40.74,32.74,4.07,8185.31,36.02,Critical,4.59,14.36,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
SITE-2018-002,CAMI-1377,ZEA (Artisanal Zone),Tin,Artisanal Cooperatives,Artisanal,2018,38.87,35.51,3.89,8876.61,39.06,Critical,2.12,1.85,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2019-000,CAMI-5905,PE (Exploitation),Tantalum,Kibali Goldmines,Industrial,2019,16.1,13.27,1.61,3317.22,14.6,High,2.79,0.26,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
SITE-2019-001,CAMI-9145,ZEA (Artisanal Zone),Tantalum,Alphamin Bisie Mining,Artisanal,2019,35.18,30.46,3.52,7613.91,33.5,Medium,4.13,6.28,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
CONC-2019-002,CAMI-3795,PE (Exploitation),Gold,Banro Corporation,Industrial,2019,18.57,17.42,1.86,4354.61,19.16,Critical,2.22,15.56,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15
CONC-2019-003,CAMI-4198,PE (Exploitation),Gold,Kibali Goldmines,Industrial,2019,21.5,19.47,2.15,4868.25,21.42,Medium,1.49,8.94,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
SITE-2020-000,CAMI-6297,ZEA (Artisanal Zone),Tungsten,Alphamin Bisie Mining,Artisanal,2020,41.48,34.89,4.15,8723.31,38.38,Medium,0.99,0.24,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15
SITE-2020-001,CAMI-6514,PE (Exploitation),Copper,Alphamin Bisie Mining,Artisanal,2020,40.13,30.18,4.01,7546.22,33.2,Medium,2.97,4.97,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15
SITE-2020-002,CAMI-7806,PE (Exploitation),Diamond,Banro Corporation,Artisanal,2020,38.41,32.25,3.84,8062.83,35.48,Medium,1.38,11.06,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
SITE-2020-003,CAMI-9309,PE (Exploitation),Diamond,Independent Miners,Artisanal,2020,37.68,32.19,3.77,8047.95,35.41,Medium,4.08,7.62,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15
CONC-2020-004,CAMI-1121,PR (Exploration),Tin,Alphamin Bisie Mining,Industrial,2020,22.94,21.2,2.29,5301.05,23.32,Medium,3.62,7.18,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
CONC-2020-005,CAMI-2909,PR (Exploration),Diamond,Independent Miners,Industrial,2020,21.1,16.12,2.11,4029.35,17.73,Medium,1.19,7.7,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15
CONC-2020-006,CAMI-7932,PE (Exploitation),Diamond,Artisanal Cooperatives,Industrial,2020,17.01,13.94,1.7,3485.73,15.34,High,4.45,17.19,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2021-000,CAMI-9694,ZEA (Artisanal Zone),Tungsten,Alphamin Bisie Mining,Artisanal,2021,37.88,33.65,3.79,8412.6,37.02,High,0.67,18.23,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
CONC-2021-001,CAMI-8735,PE (Exploitation),Tin,Alphamin Bisie Mining,Industrial,2021,16.3,14.71,1.63,3677.45,16.18,High,4.5,16.81,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15
SITE-2021-002,CAMI-4398,PR (Exploration),Gold,Kibali Goldmines,Artisanal,2021,37.33,26.68,3.73,6670.24,29.35,Critical,4.48,10.47,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2021-003,CAMI-6470,PE (Exploitation),Tungsten,Banro Corporation,Artisanal,2021,42.01,34.77,4.2,8692.41,38.25,Medium,3.24,13.55,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15
SITE-2022-000,CAMI-9776,PE (Exploitation),Gold,Alphamin Bisie Mining,Artisanal,2022,47.82,37.06,4.78,9264.91,40.77,Critical,2.64,13.45,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
CONC-2022-001,CAMI-3593,PE (Exploitation),Tungsten,Kibali Goldmines,Industrial,2022,19.14,15.58,1.91,3894.97,17.14,High,2.74,19.69,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
SITE-2022-002,CAMI-4789,ZEA (Artisanal Zone),Gold,Banro Corporation,Artisanal,2022,47.8,40.71,4.78,10178.55,44.79,Medium,1.4,7.07,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
CONC-2022-003,CAMI-1798,ZEA (Artisanal Zone),Tantalum,Independent Miners,Industrial,2022,25.32,21.59,2.53,5398.71,23.75,High,4.18,1.69,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
CONC-2023-000,CAMI-1807,ZEA (Artisanal Zone),Tin,Alphamin Bisie Mining,Industrial,2023,21.32,19.65,2.13,4912.63,21.62,Critical,1.03,10.71,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
SITE-2023-001,CAMI-8474,PE (Exploitation),Gold,Banro Corporation,Artisanal,2023,41.65,34.61,4.17,8652.17,38.07,Medium,1.3,14.52,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15
SITE-2023-002,CAMI-5879,PE (Exploitation),Tantalum,Banro Corporation,Artisanal,2023,44.24,36.98,4.42,9245.36,40.68,Critical,2.19,5.77,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15
CONC-2023-003,CAMI-9719,PR (Exploration),Gold,Artisanal Cooperatives,Industrial,2023,24.84,19.84,2.48,4959.19,21.82,Medium,0.47,13.57,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
CONC-2024-000,CAMI-8661,PR (Exploration),Diamond,Alphamin Bisie Mining,Industrial,2024,24.13,17.81,2.41,4451.63,19.59,Critical,3.22,1.27,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15
SITE-2024-001,CAMI-7886,PE (Exploitation),Tantalum,Banro Corporation,Artisanal,2024,48.62,39.19,4.86,9797.56,43.11,High,2.43,7.36,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2024-002,CAMI-6185,PE (Exploitation),Diamond,Alphamin Bisie Mining,Artisanal,2024,50.04,44.03,5.0,11007.87,48.43,Medium,0.14,1.77,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15
SITE-2024-003,CAMI-3617,PE (Exploitation),Copper,Banro Corporation,Artisanal,2024,46.52,37.62,4.65,9406.24,41.39,High,3.83,7.66,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
CONC-2025-000,CAMI-9628,ZEA (Artisanal Zone),Tin,Independent Miners,Industrial,2025,24.33,18.18,2.43,4545.4,20.0,High,3.01,3.19,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15
CONC-2025-001,CAMI-9911,PR (Exploration),Diamond,Alphamin Bisie Mining,Industrial,2025,26.91,25.48,2.69,6369.84,28.03,High,3.57,4.53,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
SITE-2025-002,CAMI-3255,PE (Exploitation),Tungsten,Kibali Goldmines,Artisanal,2025,51.53,39.14,5.15,9785.38,43.06,High,2.35,2.58,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
SITE-2025-003,CAMI-4710,PR (Exploration),Tantalum,Alphamin Bisie Mining,Artisanal,2025,43.09,36.82,4.31,9205.1,40.5,Medium,4.13,1.73,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15
CONC-2025-004,CAMI-9233,PR (Exploration),Gold,Kibali Goldmines,Industrial,2025,26.71,25.2,2.67,6299.08,27.72,Medium,1.33,18.59,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2025-005,CAMI-6954,PE (Exploitation),Tantalum,Kibali Goldmines,Industrial,2025,21.44,15.99,2.14,3998.5,17.59,Medium,4.22,13.08,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15
CONC-2025-006,CAMI-4061,PR (Exploration),Tin,Kibali Goldmines,Industrial,2025,17.97,15.66,1.8,3913.78,17.22,High,2.94,19.07,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2026-000,CAMI-8139,ZEA (Artisanal Zone),Tantalum,Independent Miners,Artisanal,2026,53.82,40.49,5.38,10122.96,44.54,Medium,3.49,16.52,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
CONC-2026-001,CAMI-8858,PR (Exploration),Tin,Independent Miners,Industrial,2026,21.2,18.32,2.12,4581.11,20.16,Medium,4.19,9.43,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2026-002,CAMI-5941,ZEA (Artisanal Zone),Diamond,Banro Corporation,Artisanal,2026,48.69,43.22,4.87,10804.51,47.54,Critical,4.83,1.1,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
CONC-2026-003,CAMI-9853,ZEA (Artisanal Zone),Diamond,Alphamin Bisie Mining,Industrial,2026,26.42,20.57,2.64,5142.19,22.63,High,1.65,18.38,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
