mining_site_id,concession_id,mining_type,mineral_type,operator_name,artisanal_or_industrial,year,mining_area_ha,forest_loss_due_to_mining_ha,burned_area_related_ha,carbon_loss_tons,habitat_loss_ha,biodiversity_risk_level,proximity_to_river_km,proximity_to_road_km,inside_protected_area,source_dataset,source_provider,source_url,retrieval_date,processing_method,confidence_level,date_processed
CONC-2014-006,CAMI-1837,PE (Exploitation),Tungsten,Artisanal Cooperatives,Industrial,2014,15.32,12.82,1.53,3204.28,14.1,Medium,0.98,6.85,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
CONC-2014-007,CAMI-5592,PE (Exploitation),Tin,Alphamin Bisie Mining,Industrial,2014,16.53,12.78,1.65,3195.8,14.06,Critical,3.42,1.89,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2015-000,CAMI-7933,PE (Exploitation),Gold,Alphamin Bisie Mining,Artisanal,2015,29.29,24.1,2.93,6025.18,26.51,High,4.2,4.35,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15
SITE-2015-001,CAMI-5970,ZEA (Artisanal Zone),Tantalum,Banro Corporation,Artisanal,2015,34.62,29.68,3.46,7420.6,32.65,High,2.91,3.49,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2015-002,CAMI-7521,ZEA (Artisanal Zone),Tin,Alphamin Bisie Mining,Industrial,2015,17.7,13.57,1.77,3392.38,14.93,High,0.2,16.85,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
CONC-2015-003,CAMI-9221,PR (Exploration),Tantalum,Banro Corporation,Industrial,2015,16.14,11.81,1.61,2952.88,12.99,Critical,1.96,9.46,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2015-004,CAMI-7746,PR (Exploration),Diamond,Banro Corporation,Industrial,2015,20.2,16.6,2.02,4149.56,18.26,High,2.53,1.04,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2015-005,CAMI-1266,PE (Exploitation),Diamond,Independent Miners,Artisanal,2015,33.88,31.58,3.39,7895.44,34.74,Medium,0.37,14.28,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
CONC-2015-006,CAMI-5350,PR (Exploration),Tantalum,Independent Miners,Industrial,2015,21.96,16.34,2.2,4083.96,17.97,Critical,1.93,7.86,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
SITE-2015-007,CAMI-6210,PE (Exploitation),Diamond,Artisanal Cooperatives,Artisanal,2015,30.68,26.41,3.07,6603.63,29.06,Medium,0.82,19.47,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
SITE-2016-000,CAMI-9721,ZEA (Artisanal Zone),Tin,Independent Miners,Artisanal,2016,34.16,30.2,3.42,7549.62,33.22,Medium,0.64,0.71,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
SITE-2016-001,CAMI-3056,PR (Exploration),Tantalum,Alphamin Bisie Mining,Artisanal,2016,36.14,30.37,3.61,7592.53,33.41,Medium,1.34,4.89,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
CONC-2016-002,CAMI-4792,ZEA (Artisanal Zone),Tungsten,Artisanal Cooperatives,Industrial,2016,14.72,13.61,1.47,3401.77,14.97,High,1.61,0.45,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15
CONC-2016-003,CAMI-1366,PR (Exploration),Gold,Banro Corporation,Industrial,2016,22.53,16.38,2.25,4094.89,18.02,High,1.32,7.25,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15
CONC-2016-004,CAMI-7742,ZEA (Artisanal Zone),Copper,Artisanal Cooperatives,Industrial,2016,20.05,14.46,2.0,3614.71,15.9,High,2.27,13.07,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
CONC-2017-000,CAMI-2431,PR (Exploration),Tantalum,Banro Corporation,Industrial,2017,22.4,18.73,2.24,4682.43,20.6,High,3.74,1.33,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15
SITE-2017-001,CAMI-2263,ZEA (Artisanal Zone),Tin,Alphamin Bisie Mining,Artisanal,2017,30.76,28.37,3.08,7091.56,31.2,Critical,4.08,11.37,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
SITE-2017-002,CAMI-5913,ZEA (Artisanal Zone),Tungsten,Artisanal Cooperatives,Artisanal,2017,32.25,25.43,3.22,6357.31,27.97,Critical,2.24,3.49,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
CONC-2017-003,CAMI-2220,ZEA (Artisanal Zone),Gold,Kibali Goldmines,Industrial,2017,16.79,12.06,1.68,3015.27,13.27,Medium,2.0,15.53,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2017-004,CAMI-8222,PE (Exploitation),Copper,Kibali Goldmines,Industrial,2017,19.33,15.05,1.93,3762.16,16.55,Medium,3.46,17.11,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
CONC-2018-000,CAMI-6259,PE (Exploitation),Copper,Banro Corporation,Industrial,2018,17.76,12.49,1.78,3122.13,13.74,Medium,4.95,9.61,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
CONC-2018-001,CAMI-5798,ZEA (Artisanal Zone),Diamond,Artisanal Cooperatives,Industrial,2018,18.67,16.91,1.87,4227.07,18.6,Medium,2.7,6.34,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15
SITE-2018-002,CAMI-5606,PR (Exploration),Copper,Independent Miners,Artisanal,2018,37.28,30.47,3.73,7617.2,33.52,High,3.86,13.9,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15
CONC-2018-003,CAMI-8246,ZEA (Artisanal Zone),Diamond,Independent Miners,Industrial,2018,22.68,16.37,2.27,4093.51,18.01,High,3.18,11.6,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2018-004,CAMI-5011,PR (Exploration),Copper,Independent Miners,Industrial,2018,14.4,12.16,1.44,3038.94,13.37,High,4.27,6.81,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
CONC-2018-005,CAMI-8491,PR (Exploration),Gold,Artisanal Cooperatives,Industrial,2018,18.63,14.04,1.86,3510.48,15.45,Medium,3.85,9.71,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
CONC-2018-006,CAMI-7364,ZEA (Artisanal Zone),Tungsten,Kibali Goldmines,Industrial,2018,15.49,14.43,1.55,3606.92,15.87,High,0.12,15.07,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
SITE-2018-007,CAMI-2223,PE (Exploitation),Copper,Alphamin Bisie Mining,Artisanal,2018,32.39,27.23,3.24,6806.36,29.95,Critical,2.54,10.29,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15
SITE-2019-000,CAMI-2903,ZEA (Artisanal Zone),Copper,Alphamin Bisie Mining,Artisanal,2019,34.13,31.2,3.41,7800.03,34.32,High,3.07,17.3,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
CONC-2019-001,CAMI-8539,PE (Exploitation),Gold,Independent Miners,Industrial,2019,22.82,20.25,2.28,5063.49,22.28,Medium,1.82,14.1,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15
SITE-2019-002,CAMI-9768,PE (Exploitation),Tungsten,Kibali Goldmines,Artisanal,2019,38.94,31.73,3.89,7931.58,34.9,Critical,2.74,17.71,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
SITE-2019-003,CAMI-4897,ZEA (Artisanal Zone),Tungsten,Independent Miners,Artisanal,2019,34.77,27.3,3.48,6825.27,30.03,Medium,3.49,18.96,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
SITE-2019-004,CAMI-5356,PR (Exploration),Tin,Kibali Goldmines,Artisanal,2019,38.13,33.23,3.81,8306.85,36.55,High,3.86,14.94,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15
SITE-2019-005,CAMI-2632,PE (Exploitation),Diamond,Banro Corporation,Artisanal,2019,36.34,27.65,3.63,6912.04,30.41,Critical,0.67,7.61,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2020-000,CAMI-2635,PR (Exploration),Diamond,Alphamin Bisie Mining,Artisanal,2020,36.32,28.4,3.63,7099.02,31.24,High,2.13,11.71,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2020-001,CAMI-4391,PE (Exploitation),Tin,Independent Miners,Industrial,2020,18.92,16.23,1.89,4056.68,17.85,High,4.86,10.7,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
CONC-2020-002,CAMI-9400,PR (Exploration),Tin,Artisanal Cooperatives,Industrial,2020,23.14,17.59,2.31,4396.56,19.34,High,3.67,8.31,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2020-003,CAMI-8632,PR (Exploration),Tin,Kibali Goldmines,Industrial,2020,17.32,15.74,1.73,3935.28,17.32,High,0.39,9.99,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
CONC-2020-004,CAMI-9419,PR (Exploration),Tungsten,Independent Miners,Industrial,2020,22.38,17.28,2.24,4319.84,19.01,Critical,1.36,6.74,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2020-005,CAMI-7177,PE (Exploitation),Tantalum,Banro Corporation,Artisanal,2020,42.31,32.93,4.23,8231.3,36.22,Critical,3.61,5.53,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
CONC-2021-000,CAMI-3799,ZEA (Artisanal Zone),Tungsten,Independent Miners,Industrial,2021,23.5,18.89,2.35,4722.59,20.78,High,1.43,17.24,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2021-001,CAMI-2927,ZEA (Artisanal Zone),Tungsten,Alphamin Bisie Mining,Artisanal,2021,42.65,32.52,4.27,8131.25,35.78,Medium,0.63,1.64,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
SITE-2021-002,CAMI-1811,PE (Exploitation),Copper,Alphamin Bisie Mining,Artisanal,2021,40.51,35.99,4.05,8996.45,39.58,High,2.07,13.03,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2021-003,CAMI-6148,ZEA (Artisanal Zone),Tantalum,Artisanal Cooperatives,Industrial,2021,17.79,12.79,1.78,3196.38,14.06,Critical,1.79,18.62,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
CONC-2021-004,CAMI-9069,PE (Exploitation),Diamond,Kibali Goldmines,Industrial,2021,17.78,13.39,1.78,3347.81,14.73,Critical,2.32,17.79,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
SITE-2021-005,CAMI-5567,ZEA (Artisanal Zone),Copper,Banro Corporation,Artisanal,2021,40.77,30.55,4.08,7637.13,33.6,High,0.66,6.59,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2022-000,CAMI-9533,ZEA (Artisanal Zone),Tin,Independent Miners,Artisanal,2022,43.02,40.46,4.3,10115.07,44.51,Medium,4.6,5.56,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
CONC-2022-001,CAMI-1214,PE (Exploitation),Tungsten,Kibali Goldmines,Industrial,2022,24.81,21.55,2.48,5387.37,23.7,Medium,0.24,12.65,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15
SITE-2022-002,CAMI-4202,ZEA (Artisanal Zone),Diamond,Alphamin Bisie Mining,Artisanal,2022,41.23,30.42,4.12,7604.9,33.46,High,0.63,14.37,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15
CONC-2022-003,CAMI-2752,PR (Exploration),Tungsten,Banro Corporation,Industrial,2022,20.8,16.48,2.08,4121.12,18.13,Medium,4.91,17.59,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2022-004,CAMI-1160,PE (Exploitation),Tin,Independent Miners,Artisanal,2022,39.31,31.6,3.93,7899.47,34.76,Medium,1.13,1.81,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
SITE-2023-000,CAMI-6347,PR (Exploration),Diamond,Kibali Goldmines,Artisanal,2023,40.0,33.14,4.0,8284.83,36.45,Medium,3.19,9.57,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
CONC-2023-001,CAMI-6968,ZEA (Artisanal Zone),Tin,Kibali Goldmines,Industrial,2023,21.12,17.73,2.11,4431.71,19.5,High,3.5,7.53,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15
CONC-2023-002,CAMI-7307,ZEA (Artisanal Zone),Tin,Artisanal Cooperatives,Industrial,2023,26.39,23.26,2.64,5815.58,25.59,Critical,1.59,14.37,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
CONC-2023-003,CAMI-7302,ZEA (Artisanal Zone),Diamond,Alphamin Bisie Mining,Industrial,2023,21.81,18.58,2.18,4645.05,20.44,Critical,0.88,0.67,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
SITE-2023-004,CAMI-7711,PR (Exploration),Diamond,Artisanal Cooperatives,Artisanal,2023,40.33,36.2,4.03,9050.25,39.82,Medium,0.27,3.16,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2023-005,CAMI-9084,PE (Exploitation),Gold,Banro Corporation,Artisanal,2023,44.74,39.0,4.47,9749.66,42.9,High,1.34,5.16,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15
CONC-2023-006,CAMI-1358,ZEA (Artisanal Zone),Diamond,Banro Corporation,Industrial,2023,25.88,20.6,2.59,5149.37,22.66,Critical,4.31,14.37,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15
SITE-2023-007,CAMI-7914,PE (Exploitation),Tin,Independent Miners,Artisanal,2023,44.54,41.41,4.45,10351.66,45.55,High,4.87,17.91,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15
SITE-2024-000,CAMI-4372,PE (Exploitation),Copper,Alphamin Bisie Mining,Artisanal,2024,47.89,35.83,4.79,8958.52,39.42,Medium,0.33,3.24,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15
CONC-2024-001,CAMI-5399,ZEA (Artisanal Zone),Tin,Banro Corporation,Industrial,2024,25.57,19.67,2.56,4918.07,21.64,Critical,1.41,9.94,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
CONC-2024-002,CAMI-4644,ZEA (Artisanal Zone),Tungsten,Banro Corporation,Industrial,2024,22.38,19.31,2.24,4828.61,21.25,High,1.57,1.5,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
SITE-2024-003,CAMI-1619,PR (Exploration),Tin,Banro Corporation,Artisanal,2024,48.33,42.37,4.83,10592.45,46.61,Medium,1.29,11.2,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2024-004,CAMI-2267,PR (Exploration),Tungsten,Independent Miners,Artisanal,2024,47.76,44.0,4.78,10999.93,48.4,High,4.37,0.34,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15
CONC-2024-005,CAMI-5255,PR (Exploration),Tin,Artisanal Cooperatives,Industrial,2024,26.67,25.15,2.67,6287.65,27.67,Medium,2.44,16.73,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15
CONC-2024-006,CAMI-1787,PE (Exploitation),Copper,Independent Miners,Industrial,2024,17.55,12.75,1.76,3187.02,14.02,Medium,0.21,0.43,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
SITE-2025-000,CAMI-8896,PE (Exploitation),Tantalum,Kibali Goldmines,Artisanal,2025,49.21,43.71,4.92,10926.93,48.08,High,2.79,16.67,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15
SITE-2025-001,CAMI-5459,ZEA (Artisanal Zone),Tantalum,Alphamin Bisie Mining,Artisanal,2025,47.69,42.69,4.77,10671.28,46.95,High,2.34,18.22,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
CONC-2025-002,CAMI-5611,PR (Exploration),Tungsten,Banro Corporation,Industrial,2025,23.89,21.59,2.39,5398.49,23.75,High,0.6,17.16,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15
CONC-2025-003,CAMI-1751,PE (Exploitation),Tungsten,Kibali Goldmines,Industrial,2025,19.71,18.49,1.97,4622.02,20.34,Critical,2.1,8.88,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15
SITE-2026-000,CAMI-2114,ZEA (Artisanal Zone),Gold,Banro Corporation,Artisanal,2026,50.33,39.77,5.03,9943.58,43.75,High,1.43,16.86,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15
SITE-2026-001,CAMI-9083,PR (Exploration),Tungsten,Banro Corporation,Artisanal,2026,49.0,40.67,4.9,10167.61,44.74,Medium,3.93,13.43,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15
SITE-2026-002,CAMI-3637,PR (Exploration),Tantalum,Banro Corporation,Artisanal,2026,52.4,39.01,5.24,9753.7,42.92,Medium,1.46,14.8,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15
SITE-2026-003,CAMI-2626,PE (Exploitation),Gold,Artisanal Cooperatives,Artisanal,2026,47.74,45.08,4.77,11271.07,49.59,High,0.4,16.69,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15
