mining_site_id,concession_id,mining_type,mineral_type,operator_name,artisanal_or_industrial,year,mining_area_ha,forest_loss_due_to_mining_ha,burned_area_related_ha,carbon_loss_tons,habitat_loss_ha,biodiversity_risk_level,proximity_to_river_km,proximity_to_road_km,inside_protected_area,source_dataset,source_provider,source_url,retrieval_date,processing_method,confidence_level,date_processed,latitude,longitude
SITE-2014-003,CAMI-6066,PR (Exploration),Gold,Banro Corporation,Artisanal,2014,34.93,32.57,3.49,8141.95,35.82,Medium,2.0,3.57,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15,2.271313441605117,29.48350919484272
SITE-2014-004,CAMI-4182,PE (Exploitation),Tin,Artisanal Cooperatives,Artisanal,2014,27.45,21.43,2.75,5358.41,23.58,High,1.35,9.98,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,2.360905335498365,27.73251712202248
CONC-2014-005,CAMI-4302,ZEA (Artisanal Zone),Diamond,Artisanal Cooperatives,Industrial,2014,20.84,19.44,2.08,4860.64,21.39,Medium,2.24,9.85,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15,2.073956136764261,29.298850813428196
SITE-2014-006,CAMI-7438,PR (Exploration),Tantalum,Artisanal Cooperatives,Artisanal,2014,31.73,27.98,3.17,6995.0,30.78,High,2.35,11.4,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.637042461490918,29.757942552314038
CONC-2015-000,CAMI-5414,PE (Exploitation),Copper,Independent Miners,Industrial,2015,17.78,14.45,1.78,3613.44,15.9,High,3.02,15.87,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15,1.4338586951870989,29.497742099336488
SITE-2015-001,CAMI-6732,PR (Exploration),Tin,Alphamin Bisie Mining,Artisanal,2015,30.98,21.8,3.1,5449.79,23.98,High,4.18,0.5,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.89,2026-05-15,1.4565903837698602,29.31658922014393
SITE-2015-002,CAMI-1046,ZEA (Artisanal Zone),Gold,Independent Miners,Artisanal,2015,34.77,31.94,3.48,7985.42,35.14,Critical,3.59,4.77,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,1.1849817663370452,29.89158469068772
SITE-2015-003,CAMI-9873,ZEA (Artisanal Zone),Diamond,Kibali Goldmines,Artisanal,2015,27.72,22.12,2.77,5530.71,24.34,Critical,0.86,2.17,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15,1.8523411599599595,28.42948267056923
SITE-2016-000,CAMI-9848,PR (Exploration),Tungsten,Independent Miners,Artisanal,2016,35.63,28.11,3.56,7027.19,30.92,Critical,4.67,11.9,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15,1.4258310595071944,28.595551498393593
SITE-2016-001,CAMI-5250,PE (Exploitation),Tantalum,Alphamin Bisie Mining,Artisanal,2016,32.67,24.63,3.27,6156.94,27.09,Critical,1.0,19.2,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15,1.828282794501834,27.890983637725142
SITE-2016-002,CAMI-5284,PR (Exploration),Diamond,Alphamin Bisie Mining,Artisanal,2016,38.18,33.61,3.82,8401.52,36.97,Medium,3.25,4.74,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15,1.7083331442849934,28.728533534177995
CONC-2016-003,CAMI-4284,ZEA (Artisanal Zone),Copper,Banro Corporation,Industrial,2016,18.23,15.75,1.82,3937.8,17.33,High,4.21,8.28,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,1.3139563691398282,29.323778196913462
SITE-2016-004,CAMI-1807,PR (Exploration),Gold,Kibali Goldmines,Artisanal,2016,37.9,29.12,3.79,7280.89,32.04,High,1.51,9.0,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15,1.6041582984897644,28.888870102330007
CONC-2016-005,CAMI-4330,PE (Exploitation),Tungsten,Banro Corporation,Industrial,2016,15.6,12.36,1.56,3088.82,13.59,Critical,2.87,6.01,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15,1.3606133529849038,28.660763758316165
CONC-2016-006,CAMI-3507,PR (Exploration),Gold,Alphamin Bisie Mining,Industrial,2016,16.92,14.71,1.69,3678.33,16.18,Critical,2.3,9.82,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15,2.252293012297508,29.857343325845363
CONC-2016-007,CAMI-4167,ZEA (Artisanal Zone),Gold,Kibali Goldmines,Industrial,2016,14.24,11.36,1.42,2840.18,12.5,High,0.61,14.26,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,2.230543616675174,29.756467705788484
CONC-2017-000,CAMI-3454,ZEA (Artisanal Zone),Tungsten,Banro Corporation,Industrial,2017,16.94,14.3,1.69,3573.96,15.73,High,4.76,6.69,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15,1.3200622064763095,29.680316720492844
SITE-2017-001,CAMI-3895,PR (Exploration),Tantalum,Independent Miners,Artisanal,2017,38.67,29.3,3.87,7326.04,32.23,Critical,1.13,20.0,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,1.2743378462418282,27.879050516848494
SITE-2017-002,CAMI-7070,PE (Exploitation),Diamond,Banro Corporation,Artisanal,2017,38.72,34.86,3.87,8714.39,38.34,Critical,2.8,18.66,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,2.2781507064393764,29.19386534077251
SITE-2017-003,CAMI-7553,PE (Exploitation),Tungsten,Alphamin Bisie Mining,Artisanal,2017,39.73,35.75,3.97,8936.61,39.32,Medium,0.65,0.94,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,1.2707444790615088,28.664954170460884
CONC-2018-000,CAMI-5843,ZEA (Artisanal Zone),Gold,Kibali Goldmines,Industrial,2018,21.39,18.79,2.14,4696.64,20.67,Critical,0.53,10.1,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,1.7773340806092999,29.560570549768677
CONC-2018-001,CAMI-2979,PR (Exploration),Tin,Artisanal Cooperatives,Industrial,2018,22.88,17.59,2.29,4397.25,19.35,Medium,2.24,17.49,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,2.096996197387634,29.10581672454961
CONC-2018-002,CAMI-4068,PR (Exploration),Gold,Banro Corporation,Industrial,2018,20.77,17.86,2.08,4465.04,19.65,High,3.26,13.9,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15,2.0292128734594455,27.84720499198843
CONC-2018-003,CAMI-5997,PE (Exploitation),Diamond,Artisanal Cooperatives,Industrial,2018,21.8,17.2,2.18,4299.85,18.92,Medium,2.59,15.06,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15,1.7946810150384618,29.372850829378788
SITE-2019-000,CAMI-7754,PR (Exploration),Tin,Independent Miners,Artisanal,2019,42.52,38.36,4.25,9590.47,42.2,High,0.47,17.38,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,1.4089792055026105,27.931376503317072
SITE-2019-001,CAMI-4815,PE (Exploitation),Gold,Alphamin Bisie Mining,Artisanal,2019,37.85,26.62,3.78,6655.7,29.29,High,1.51,12.58,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,2.3898514367896437,28.52117432060659
CONC-2019-002,CAMI-9790,PR (Exploration),Diamond,Kibali Goldmines,Industrial,2019,21.55,16.75,2.15,4188.13,18.43,Critical,4.63,16.14,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15,2.388534855515573,29.37469595814869
CONC-2019-003,CAMI-5527,PE (Exploitation),Diamond,Artisanal Cooperatives,Industrial,2019,24.16,18.16,2.42,4540.5,19.98,Medium,2.22,15.86,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.343842709851776,28.202986331060938
CONC-2019-004,CAMI-3819,ZEA (Artisanal Zone),Copper,Banro Corporation,Industrial,2019,20.23,17.07,2.02,4268.01,18.78,Critical,4.73,16.78,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15,1.923154119057127,29.000379871031097
SITE-2019-005,CAMI-1104,PR (Exploration),Diamond,Independent Miners,Artisanal,2019,35.63,32.22,3.56,8055.72,35.45,Critical,3.0,2.8,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15,1.439617568552638,28.334465540406452
CONC-2019-006,CAMI-4298,PE (Exploitation),Tin,Independent Miners,Industrial,2019,19.86,17.17,1.99,4292.34,18.89,Medium,3.57,19.3,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,1.5447771259832745,29.22131923870033
SITE-2019-007,CAMI-6908,PE (Exploitation),Tin,Alphamin Bisie Mining,Artisanal,2019,43.14,34.81,4.31,8703.02,38.29,Critical,0.82,14.09,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15,1.5901636287280794,28.24935322862573
SITE-2020-000,CAMI-3339,PR (Exploration),Copper,Artisanal Cooperatives,Artisanal,2020,44.36,38.88,4.44,9719.83,42.77,High,1.68,13.24,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,1.7448575341715813,28.148111922132216
CONC-2020-001,CAMI-2350,PE (Exploitation),Copper,Artisanal Cooperatives,Industrial,2020,22.85,17.01,2.28,4251.93,18.71,Medium,1.03,6.34,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15,1.3227336783016328,28.98976102639067
SITE-2020-002,CAMI-9030,PE (Exploitation),Tantalum,Artisanal Cooperatives,Artisanal,2020,35.94,26.49,3.59,6623.73,29.14,High,0.69,1.06,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15,1.6429496156975112,27.906260048754532
SITE-2020-003,CAMI-7232,PR (Exploration),Diamond,Kibali Goldmines,Artisanal,2020,38.46,29.28,3.85,7320.92,32.21,High,3.82,2.32,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.484742665856344,28.865034021693624
SITE-2020-004,CAMI-9349,PR (Exploration),Tantalum,Kibali Goldmines,Artisanal,2020,39.64,33.48,3.96,8371.24,36.83,High,2.57,3.35,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,1.5792289572841,27.882307546786837
SITE-2020-005,CAMI-8337,ZEA (Artisanal Zone),Tantalum,Banro Corporation,Artisanal,2020,44.39,37.55,4.44,9388.62,41.31,Critical,4.81,12.58,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.9,2026-05-15,1.7326134162952698,29.613280596315665
CONC-2021-000,CAMI-5713,PR (Exploration),Tin,Alphamin Bisie Mining,Industrial,2021,17.44,14.28,1.74,3570.37,15.71,High,2.57,12.82,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.1926101005608898,28.23501026680494
SITE-2021-001,CAMI-6523,PE (Exploitation),Tungsten,Artisanal Cooperatives,Artisanal,2021,37.25,33.79,3.73,8448.55,37.17,Medium,1.83,16.67,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.5658992239498957,29.54488550340772
CONC-2021-002,CAMI-5644,ZEA (Artisanal Zone),Tungsten,Artisanal Cooperatives,Industrial,2021,24.86,22.37,2.49,5593.62,24.61,Critical,2.01,14.44,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15,1.71643729552307,28.235492291416882
CONC-2021-003,CAMI-6374,ZEA (Artisanal Zone),Gold,Artisanal Cooperatives,Industrial,2021,17.27,14.33,1.73,3582.97,15.77,Critical,5.0,14.36,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.3880036574253198,28.95153477750886
CONC-2021-004,CAMI-3161,PR (Exploration),Diamond,Kibali Goldmines,Industrial,2021,24.02,20.22,2.4,5054.59,22.24,Medium,1.96,16.87,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,1.3227694640618473,29.112554390867984
CONC-2022-000,CAMI-5887,PR (Exploration),Tungsten,Kibali Goldmines,Industrial,2022,19.46,16.63,1.95,4157.59,18.29,Medium,3.48,6.33,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.97,2026-05-15,1.5077728387715876,29.65913901330301
CONC-2022-001,CAMI-1959,PR (Exploration),Tin,Independent Miners,Industrial,2022,17.19,12.36,1.72,3088.93,13.59,Medium,0.62,8.68,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15,2.331253224239296,29.267473421219975
SITE-2022-002,CAMI-8858,PR (Exploration),Diamond,Banro Corporation,Artisanal,2022,40.34,34.14,4.03,8534.9,37.55,Critical,0.21,8.21,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15,1.704858033119731,29.419687434551392
SITE-2022-003,CAMI-8276,ZEA (Artisanal Zone),Tungsten,Alphamin Bisie Mining,Artisanal,2022,43.97,36.55,4.4,9138.32,40.21,High,3.08,3.28,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.94,2026-05-15,1.7124194727096005,28.898202945329796
SITE-2022-004,CAMI-8924,ZEA (Artisanal Zone),Copper,Independent Miners,Artisanal,2022,40.21,29.91,4.02,7477.7,32.9,Critical,3.52,17.23,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.87,2026-05-15,1.5727959888420735,29.822530893771507
SITE-2022-005,CAMI-6582,ZEA (Artisanal Zone),Diamond,Alphamin Bisie Mining,Artisanal,2022,38.84,35.94,3.88,8983.98,39.53,High,1.76,14.67,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15,1.2988336856379403,29.59595317704086
CONC-2022-006,CAMI-4427,ZEA (Artisanal Zone),Gold,Kibali Goldmines,Industrial,2022,17.88,16.0,1.79,4001.02,17.6,Critical,0.25,3.85,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,1.4115032849000468,29.716192243743922
CONC-2022-007,CAMI-9047,PR (Exploration),Gold,Independent Miners,Industrial,2022,16.31,11.88,1.63,2970.34,13.07,High,4.6,2.22,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,2.071134327446157,28.1657247118995
CONC-2023-000,CAMI-1752,ZEA (Artisanal Zone),Copper,Artisanal Cooperatives,Industrial,2023,22.51,16.7,2.25,4176.17,18.38,High,3.79,11.75,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.98,2026-05-15,1.507135535551817,29.415214001576004
SITE-2023-001,CAMI-9961,PR (Exploration),Tungsten,Independent Miners,Artisanal,2023,49.2,36.82,4.92,9204.45,40.5,Critical,3.14,2.57,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,1.3692575889819536,28.203467057363156
CONC-2023-002,CAMI-4140,ZEA (Artisanal Zone),Gold,Independent Miners,Industrial,2023,24.77,18.0,2.48,4499.45,19.8,Medium,3.21,6.86,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15,2.2791063267780576,29.524701208672518
CONC-2023-003,CAMI-5157,PR (Exploration),Tantalum,Independent Miners,Industrial,2023,20.56,18.18,2.06,4544.51,20.0,Critical,4.89,11.49,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,2.1167390246962077,28.31461802119898
CONC-2023-004,CAMI-7219,ZEA (Artisanal Zone),Copper,Artisanal Cooperatives,Industrial,2023,20.18,17.4,2.02,4349.09,19.14,Critical,2.42,8.84,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,1.2112557973362446,29.42131751145599
SITE-2024-000,CAMI-9512,ZEA (Artisanal Zone),Tin,Artisanal Cooperatives,Artisanal,2024,46.98,43.39,4.7,10847.1,47.73,Medium,1.51,10.45,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15,1.7205179078010002,29.75638685943627
SITE-2024-001,CAMI-1575,PR (Exploration),Copper,Independent Miners,Artisanal,2024,48.03,42.75,4.8,10688.01,47.03,Critical,0.46,10.51,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,2.1066513271833083,27.694513418059515
SITE-2024-002,CAMI-4607,PE (Exploitation),Tantalum,Alphamin Bisie Mining,Artisanal,2024,41.32,39.13,4.13,9782.47,43.04,Medium,1.28,0.99,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.93,2026-05-15,1.5482465398134182,27.861968636471126
CONC-2024-003,CAMI-3630,PR (Exploration),Diamond,Kibali Goldmines,Industrial,2024,22.71,16.69,2.27,4172.22,18.36,High,3.3,13.08,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.92,2026-05-15,1.413700338766307,29.842088151831664
SITE-2025-000,CAMI-7997,PR (Exploration),Gold,Independent Miners,Artisanal,2025,50.67,40.86,5.07,10214.9,44.95,Medium,1.36,15.52,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.1050993057163099,28.724355870840704
CONC-2025-001,CAMI-2238,PE (Exploitation),Copper,Banro Corporation,Industrial,2025,20.91,18.98,2.09,4745.59,20.88,Critical,3.02,9.37,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,2.2857698386873704,28.432017350243935
CONC-2025-002,CAMI-1825,PE (Exploitation),Tantalum,Alphamin Bisie Mining,Industrial,2025,20.82,17.48,2.08,4370.85,19.23,Medium,3.08,0.91,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,2.298757134017804,29.544760067594495
SITE-2025-003,CAMI-7822,PE (Exploitation),Copper,Alphamin Bisie Mining,Artisanal,2025,51.42,39.46,5.14,9863.95,43.4,Medium,1.24,1.62,True,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.86,2026-05-15,2.1140196962857103,28.721074073667484
CONC-2025-004,CAMI-6894,PE (Exploitation),Gold,Alphamin Bisie Mining,Industrial,2025,22.67,16.33,2.27,4082.39,17.96,High,2.86,9.64,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.96,2026-05-15,1.900090546799034,29.13595003186907
SITE-2025-005,CAMI-3970,PR (Exploration),Copper,Artisanal Cooperatives,Artisanal,2025,48.34,35.6,4.83,8898.91,39.16,Critical,4.99,9.51,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.85,2026-05-15,1.3241290525745177,28.480269288123893
CONC-2025-006,CAMI-9321,PE (Exploitation),Tungsten,Artisanal Cooperatives,Industrial,2025,24.89,19.42,2.49,4853.84,21.36,Medium,0.76,19.52,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,1.9193446808001597,28.428507166266627
CONC-2026-000,CAMI-6930,PE (Exploitation),Gold,Independent Miners,Industrial,2026,22.61,16.36,2.26,4089.18,17.99,Medium,2.48,8.36,False,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.88,2026-05-15,2.2865352509434107,27.862238651123793
SITE-2026-001,CAMI-9794,PE (Exploitation),Tungsten,Artisanal Cooperatives,Artisanal,2026,46.59,36.17,4.66,9042.29,39.79,Critical,0.92,18.76,False,IPIS Artisanal Mining Site Database,IPIS Research,https://ipisresearch.be/mapping/webmapping/drcongo/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.91,2026-05-15,2.1585171565411376,29.33590720470168
CONC-2026-002,CAMI-9850,ZEA (Artisanal Zone),Copper,Kibali Goldmines,Industrial,2026,25.36,23.23,2.54,5807.35,25.55,Critical,2.37,1.95,True,CAMI Mining Title Database,Cadastre Minier RDC (CAMI),http://www.cami.cd/,2026-05-15,Spatial Overlay & Risk Modeling (GEE + GeoPandas),0.95,2026-05-15,1.843629991545054,29.07861166473314
