year,month,latitude,longitude,source,confidence,frp,burned_area_ha,forest_loss_ha
2007,7,1.9830416165980091,28.080355213407113,VIIRS,66,59.23,4.66,1.53
2007,8,1.6554753616902258,28.602265332129154,MODIS,95,73.37,4.55,3.28
2007,8,1.2368301610413195,28.62610202394203,MODIS,62,10.28,3.25,1.05
2007,8,2.4028711959010796,29.071819801251795,VIIRS,94,24.4,3.32,2.41
2007,8,1.2010328493734883,28.218159185542206,MODIS,66,83.4,3.32,1.2
2007,8,2.380635924616908,28.68665008973701,VIIRS,84,9.13,2.8,1.79
2007,8,1.7139024515609518,28.874202246200724,MODIS,78,27.1,5.38,2.9
2007,8,1.3328804698314163,29.021405994502928,VIIRS,76,100.34,5.54,1.19
2007,8,1.5695469337273322,28.058774336232034,VIIRS,66,27.25,3.47,2.48
2007,8,1.446633939745087,28.684871759251244,VIIRS,87,113.08,3.54,1.9
2007,8,2.1146240986974503,28.5071711151822,VIIRS,100,44.58,3.74,2.5
2007,8,1.3990395489204086,28.057840082396297,VIIRS,99,86.99,2.22,1.6
2007,8,1.4686460152961396,28.72859315146421,MODIS,64,115.85,3.01,2.09
2007,8,2.4729500442246373,28.132306601796405,VIIRS,88,124.21,4.62,3.14
2007,9,1.0776076221832036,28.539980276004243,VIIRS,61,107.16,4.5,1.9
2007,9,1.156098920448811,28.409751283116602,MODIS,64,98.67,1.54,0.19
2007,9,2.375084750591438,29.122062681047556,MODIS,68,142.61,3.21,2.43
2007,9,1.5415129647815249,28.388118706473392,VIIRS,84,37.08,2.25,0.47
2007,9,1.1528883360585813,28.20573166904707,VIIRS,72,19.68,1.52,0.92
2007,9,2.4509404928598126,28.429392088044484,VIIRS,93,80.38,3.86,2.69
2007,9,2.256909088517533,28.993031440820335,MODIS,83,15.19,1.42,1.0
2007,9,1.744837808664578,28.599969074139604,VIIRS,80,16.85,4.22,1.66
2007,10,2.252848361953017,28.470676685902024,VIIRS,98,39.7,2.69,1.62
2007,10,1.7046567736336329,28.722760419692897,MODIS,89,42.25,3.82,0.47
2007,10,2.2498313066062305,28.059564537617597,MODIS,64,51.03,3.69,2.31
2007,10,1.9111170762780212,28.38012080500229,VIIRS,82,88.25,1.4,0.87
2007,10,1.691121971035968,28.774463819317354,MODIS,70,86.63,2.87,1.71
2007,10,2.3414905981472467,29.19972214141518,VIIRS,63,98.06,2.21,0.96
2007,10,2.0998028040657557,28.541114920874183,VIIRS,93,74.36,2.36,1.49
2007,10,1.4770846035369447,28.44802480607539,VIIRS,89,57.71,5.66,0.57
2007,10,1.6399134445052381,28.926123674121833,MODIS,91,114.22,5.4,3.16
2007,10,2.485290979086617,28.064583932250915,MODIS,72,83.81,2.64,1.43
2007,10,1.8571438689729889,28.500200802900657,MODIS,65,84.32,5.98,1.18
2007,10,2.4497831199027926,28.70931492780723,VIIRS,90,19.39,1.42,0.31
2007,10,2.226810215388374,29.003224200332234,VIIRS,70,90.68,1.19,0.21
2007,10,1.4214833126010638,28.982464685085848,MODIS,68,141.64,1.62,0.33
2007,10,2.271550195944452,28.763381213546513,MODIS,86,117.37,1.43,0.3
2007,11,2.245676030924546,28.932535405776573,MODIS,62,124.39,4.78,2.44
2007,11,1.7212421477538618,28.078747868473442,VIIRS,82,122.18,2.82,1.23
2007,11,1.503800849037547,28.313492679591914,MODIS,70,93.67,2.49,1.1
2007,11,2.4678313779716508,28.225172904123227,VIIRS,85,145.98,5.03,1.84
2007,11,1.5747523180238667,28.65208553024767,VIIRS,95,28.24,1.06,0.46
2007,11,1.5613613418151884,28.326546559368335,VIIRS,94,120.08,3.95,0.55
2007,11,1.6448262879956708,28.506236765893338,MODIS,79,24.93,3.78,0.76
2007,12,1.0559383690311106,28.279625424693204,VIIRS,92,42.51,1.3,0.24
2007,12,1.655142673064241,28.384663999686467,VIIRS,92,92.96,5.33,4.14
2007,12,1.6483978359642457,28.85375789864201,MODIS,79,105.22,3.6,2.76
2007,12,1.1806825364933389,28.607445380890578,VIIRS,85,130.03,5.07,3.52
2007,12,1.36868330903293,28.897285293782247,VIIRS,64,119.08,2.89,0.93
2007,12,1.4822461976450574,28.587040231919318,MODIS,79,53.12,3.42,2.54
2007,12,1.5941940034864375,28.838897076197938,VIIRS,91,79.78,2.21,0.23
2007,12,1.9992546846540378,28.91653527817405,VIIRS,89,89.91,3.43,1.17
2007,12,1.9876734052169602,28.123326816515664,MODIS,91,69.89,4.3,1.16
2007,12,1.902319423233859,28.87405846710209,VIIRS,73,9.93,6.2,3.5
2007,12,1.7897904779856901,28.345945911564392,VIIRS,90,7.95,2.83,1.82
2007,12,2.4545634835984393,28.02515414704178,MODIS,83,148.96,1.21,0.52
2007,12,2.1437192184413782,29.16106875195729,VIIRS,62,5.47,1.23,0.9
2007,12,1.16130108594156,28.632253746599556,MODIS,70,82.33,3.18,1.46
2007,12,2.142218159842586,28.76747015818657,VIIRS,83,103.98,4.27,1.73
2007,12,1.2667387360430973,28.307607390336717,MODIS,68,141.33,4.76,2.21
2007,12,1.4355379341794274,28.785995392880164,MODIS,87,79.08,4.36,3.41
2007,12,2.329958908164581,29.188693863833198,MODIS,65,148.23,5.41,2.95
2007,12,1.5602715025571954,28.108212952727808,MODIS,95,72.87,1.32,0.8
2007,12,1.3897435576264592,28.27384418861211,MODIS,83,22.6,1.85,0.84
2007,12,2.113942579317329,28.499362395521356,VIIRS,62,10.56,4.75,1.25
2007,12,2.356724891250997,28.39642442551198,VIIRS,68,66.63,6.2,3.66
2007,12,1.2576668233612394,28.672681453982804,MODIS,93,20.25,5.36,3.93
2007,12,1.7234040701121627,28.990753172632058,VIIRS,60,84.08,5.97,2.46
2007,12,1.1642462671266833,29.065972127126077,VIIRS,73,24.6,3.55,1.79
2007,12,1.0333893666462064,28.748433617681997,VIIRS,60,28.63,3.59,1.11
2007,12,1.5127147793109532,28.161765582968638,VIIRS,89,86.15,6.23,2.96
2007,12,2.3157118118785487,28.092560002490618,VIIRS,70,140.24,3.88,2.75
2007,12,1.3477004692298329,28.06752191026154,VIIRS,67,57.32,3.71,1.61
2007,12,1.3140395853622775,28.093879896921038,VIIRS,75,24.37,3.03,2.13
2008,1,2.2680019010391335,29.181156543779895,MODIS,95,28.65,6.08,2.12
2008,1,2.4432140793165154,28.35804081070252,VIIRS,78,9.26,2.81,2.24
2008,1,2.004913609948408,28.069783912224338,VIIRS,100,126.69,6.06,1.93
2008,1,2.390708764879453,28.572879105775645,MODIS,90,64.56,4.07,1.98
2008,1,1.3991716133570387,28.27681317593034,MODIS,64,113.13,2.08,0.35
2008,1,1.2515986207697336,28.007894168197137,VIIRS,67,56.79,5.74,1.14
2008,1,1.5659504137003073,28.555615207255002,MODIS,95,147.81,5.68,1.1
2008,1,2.030642525349417,28.518321988119446,MODIS,67,44.27,2.59,1.56
2008,1,2.415665161011413,29.190439052768067,MODIS,80,95.79,4.69,1.6
2008,1,1.4236212881536519,28.877679451504644,VIIRS,62,18.11,3.47,1.12
2008,1,1.7148934650259153,28.155914215602294,VIIRS,90,5.39,4.15,2.99
2008,1,1.1072478496548448,28.455793576018163,VIIRS,61,134.63,1.26,0.35
2008,1,1.2011558769771151,28.28798885708259,MODIS,62,34.68,1.16,0.32
2008,1,2.2979150255743805,28.954692467063932,MODIS,83,104.25,6.15,2.66
2008,1,1.5126201959370955,28.436414276736695,MODIS,65,81.79,3.22,2.41
2008,1,1.3298278954514584,28.53831748291862,MODIS,100,110.17,2.82,1.96
2008,1,1.328988930205527,28.959972918711244,MODIS,83,126.06,1.61,0.3
2008,1,1.3634077706031886,29.082155582183596,MODIS,88,70.95,1.54,1.08
2008,1,2.4777573356792026,28.07911418290582,VIIRS,99,27.06,4.81,2.62
2008,1,2.3270938250024953,28.19938499481891,MODIS,85,138.25,1.51,0.46
2008,1,1.190649587042254,28.707691315753546,VIIRS,93,44.95,4.46,2.94
2008,1,1.5074230778727973,28.936422622244564,MODIS,68,117.89,2.46,1.04
2008,1,2.016467383586022,28.16860259697002,VIIRS,81,134.74,3.78,2.69
2008,1,1.3846596894414986,28.784856536717847,MODIS,91,98.77,5.54,1.49
2008,1,1.1559537705435805,28.334013085991305,VIIRS,78,87.31,3.23,0.35
2008,1,1.4260261394959626,28.752175724574542,MODIS,68,92.8,6.18,3.95
2008,1,1.601847218502887,28.766041554211824,MODIS,62,53.57,3.09,0.48
2008,1,1.9506406396245801,28.870446102610586,VIIRS,62,13.46,6.13,2.71
2008,1,1.3229833964870843,28.670166316101515,VIIRS,97,85.14,3.23,2.21
2008,1,1.1082155945970382,28.49231528059699,VIIRS,61,134.79,4.17,2.23
2008,1,1.5132866909315972,28.723880037650424,MODIS,90,54.1,3.7,1.24
2008,1,1.402180153940561,28.160418585102757,MODIS,76,136.57,2.38,1.54
2008,1,2.423745958040644,28.89419978070348,VIIRS,71,133.95,4.94,2.32
2008,1,1.3755951868775163,28.260516275509218,MODIS,87,29.53,3.24,1.11
2008,1,2.343013637255621,28.09910168505242,VIIRS,72,88.27,4.27,1.12
2008,1,1.7541053187653861,28.206911919810302,VIIRS,99,78.05,1.76,0.88
2008,1,1.4882912979002574,28.448915039850007,MODIS,63,102.51,4.73,1.0
2008,1,1.4778253373033705,28.338550881149832,MODIS,83,90.44,1.58,1.09
2008,1,2.1744940018856775,28.570726387136208,VIIRS,92,51.21,2.07,0.61
2008,1,2.001270454397366,28.639678080989274,MODIS,84,67.87,1.66,1.04
2008,1,1.7547286073574155,28.99551949055267,MODIS,67,89.79,1.54,0.32
2008,1,2.175813376149282,28.202823811448347,MODIS,95,10.18,1.23,0.3
2008,1,1.615493954768365,28.11898212328704,MODIS,61,58.41,3.97,2.64
2008,1,1.386557494465377,29.05272755727917,MODIS,64,115.9,5.9,1.78
2008,1,1.4930667874022996,28.26081973457739,MODIS,72,108.06,4.5,1.39
2008,1,2.0154547193140306,28.25361864538528,VIIRS,70,67.56,1.17,0.77
2008,1,1.6834710805597293,28.64757757724688,MODIS,88,120.5,1.85,0.6
2008,1,2.0332769015837795,28.387898784006968,MODIS,87,59.78,1.91,0.67
2008,1,1.5075048121378831,28.700618742826354,MODIS,62,75.27,5.02,2.58
2008,1,2.2673775239969567,28.91329007564772,VIIRS,66,16.73,2.3,1.74
2008,1,1.8846587177877905,28.176326592700402,VIIRS,63,79.48,1.24,0.49
2008,1,2.1871614172179084,28.16826921735913,VIIRS,76,59.5,1.47,0.59
2008,1,2.1814782164787543,29.179148359413364,VIIRS,75,71.25,5.41,3.53
2008,1,2.0777955755550757,28.790634336457583,VIIRS,69,122.64,2.77,1.5
2008,1,1.4875622958992412,28.207522171111275,VIIRS,82,107.76,2.14,0.65
2008,1,1.9071711773547904,28.898796459344776,VIIRS,75,102.24,1.73,0.67
2008,1,1.5983982120802793,28.1769775663741,MODIS,92,41.34,3.49,2.5
2008,1,1.4206167097562215,28.5164619019599,MODIS,76,75.11,4.64,2.51
2008,1,2.3871609504178024,28.958200166366314,VIIRS,86,116.87,2.43,1.04
2008,1,1.2686299073211376,28.717815816926866,MODIS,66,54.38,4.47,2.42
2008,1,2.0145251677914926,28.527523061837215,MODIS,68,6.71,6.16,1.82
2008,1,2.1079285027078036,28.102875365493873,MODIS,67,98.8,3.05,0.63
2008,1,1.6082013166862055,28.547012887619044,MODIS,93,92.84,4.33,1.31
2008,1,2.484597586120999,28.771347618731888,MODIS,95,81.2,2.9,0.48
2008,1,1.1225608406498138,28.940150717175516,MODIS,92,98.09,1.61,0.5
2008,1,1.444830721589668,29.082481915770607,MODIS,94,118.49,2.68,0.52
2008,1,1.51200159725009,28.681093877301496,MODIS,76,82.89,5.58,1.45
2008,1,1.915945052310964,28.498188462033625,MODIS,72,142.72,3.77,2.24
2008,1,1.6435115315909716,28.104064797577184,VIIRS,99,101.36,2.42,0.36
2008,1,2.0705880207395766,29.153240768975067,VIIRS,97,76.06,5.38,2.43
2008,1,1.9802854225657534,28.747138621856333,VIIRS,98,58.51,4.33,2.72
2008,1,2.298956793540462,28.396819937156366,MODIS,97,48.96,6.1,4.48
2008,1,1.7722649992918749,29.047479042273675,MODIS,66,33.13,3.7,1.28
2008,1,1.8744515400556367,28.89991335106219,MODIS,81,104.32,2.26,0.78
2008,1,1.5804714345194593,28.425297550294104,MODIS,72,63.01,5.92,2.34
2008,1,2.449013297753744,28.94969160160915,VIIRS,81,141.29,2.62,2.05
2008,1,1.3501569296733227,28.59314454366514,VIIRS,70,100.54,3.7,1.15
2008,1,1.4446590900494771,29.023872189448614,VIIRS,74,117.13,4.48,1.35
2008,1,1.0376934503458153,28.977698459113135,VIIRS,74,89.06,5.67,3.31
2008,1,1.3467407590660179,28.083631348662053,MODIS,84,40.33,2.23,0.81
2008,1,1.723373191576611,28.07185629296269,VIIRS,68,56.76,2.67,0.62
2008,1,2.4292495993833167,29.094385044768856,VIIRS,61,93.97,3.61,0.92
2008,1,2.0099632645083485,28.878898202620984,MODIS,80,124.11,4.64,0.83
2008,1,1.7475581248007375,28.89588650769773,MODIS,66,105.74,1.75,1.04
2008,1,1.0597025326570588,28.221143893445408,MODIS,84,8.01,5.7,2.46
2008,1,1.5254228450774696,29.079366214623146,MODIS,75,85.52,6.23,2.31
2008,1,1.5627147990865653,28.62577696340341,VIIRS,81,113.22,2.46,1.33
2008,1,2.1863790201175624,28.65840865977791,VIIRS,87,147.04,5.22,3.0
2008,1,1.9153254355943619,28.118263323365387,MODIS,90,67.08,1.14,0.29
2008,1,1.6572505515317464,28.668008809054243,MODIS,68,59.75,1.81,0.48
2008,1,1.6211482942853532,28.343030777605314,VIIRS,67,35.35,3.82,2.14
2008,1,1.4551037161230658,29.05135187309808,MODIS,65,126.33,1.14,0.67
2008,1,2.122008567757961,28.526230963104688,VIIRS,99,107.71,4.86,3.13
2008,1,2.276895398795234,28.718863319747634,VIIRS,100,117.6,3.2,2.09
2008,1,2.445289060843376,28.49396696564707,VIIRS,84,62.45,3.84,2.81
2008,2,2.016410399219139,28.69282694116008,MODIS,96,17.96,1.24,0.92
2008,2,1.9192831658469554,28.255626624354843,MODIS,61,85.19,3.06,2.08
2008,2,1.3385901888345435,28.3238981699898,MODIS,88,137.35,1.73,0.9
2008,2,2.0922757752688637,28.084226590204977,VIIRS,81,128.65,3.32,2.09
2008,2,2.1757313000398346,28.537114333577012,VIIRS,84,24.34,2.83,1.87
2008,2,1.5950408250021049,28.602699816934596,VIIRS,77,27.67,2.95,1.15
2008,2,2.0118696969563614,28.46070880253031,MODIS,68,113.0,2.79,1.49
2008,2,1.967861158107135,28.929684976944436,VIIRS,77,22.03,4.87,0.97
2008,2,2.4730143816289147,28.935362584281293,MODIS,80,115.97,4.41,0.59
2008,2,1.092426654872377,28.557009817396317,MODIS,84,60.78,1.53,0.72
2008,2,2.1311565877642313,28.975169771817665,MODIS,69,69.7,5.4,2.5
2008,2,2.0997395011444833,28.312180033394135,MODIS,64,123.69,6.01,1.07
2008,2,2.4662938570316406,28.509584635949803,VIIRS,91,15.91,2.96,0.46
2008,2,2.2520882224809315,28.446100078328357,VIIRS,81,39.79,2.32,0.99
2008,2,1.3905764107501963,28.404689360888057,MODIS,98,90.86,4.7,2.97
2008,2,1.5622521395202393,28.373595253573168,VIIRS,68,135.72,3.98,1.06
2008,2,1.1774814136056835,28.708618851541424,MODIS,96,99.75,4.06,1.93
2008,2,1.8131221565446818,28.480700073080698,MODIS,80,42.12,3.96,0.71
2008,2,2.4056662120718615,28.33369943548478,VIIRS,60,16.35,4.23,1.73
2008,2,2.1785864066494387,28.406758606814943,MODIS,62,79.94,1.88,1.35
2008,2,1.8230387331865767,28.162754233312903,MODIS,77,58.92,1.15,0.51
2008,2,1.3240127393165932,28.663789132907404,MODIS,89,101.5,1.56,0.46
2008,2,1.333967335435345,28.136931988640672,VIIRS,74,100.05,1.31,0.92
2008,2,2.1614951926719748,28.011113560838027,VIIRS,100,63.1,2.97,1.99
2008,2,1.1181592914110126,29.18482216178279,VIIRS,88,30.75,3.52,2.73
2008,2,1.402973644641554,28.812460563740235,VIIRS,94,50.59,5.34,1.0
2008,2,1.548824400555493,28.03970754738773,VIIRS,81,28.08,6.19,1.79
2008,2,2.4885527927971287,28.486549036820367,VIIRS,100,79.14,1.12,0.45
2008,2,2.3470716068018183,29.143897319315933,MODIS,92,85.41,3.82,1.57
2008,2,2.301894661564282,28.95563647181422,MODIS,69,13.39,5.69,3.24
2008,2,1.3699682590678712,28.954671150846846,MODIS,72,100.87,4.4,1.61
2008,2,1.0881193420629902,28.80403574273985,VIIRS,62,24.18,4.35,3.2
2008,2,1.7969591357105883,28.307749614895286,MODIS,95,119.89,6.13,3.81
2008,2,1.6220552204283394,28.545404856931764,VIIRS,89,55.02,4.99,3.89
2008,2,1.6399224191050497,28.005603181790033,VIIRS,100,108.65,4.51,2.84
2008,2,1.7988853409412133,28.53878562023948,MODIS,66,26.25,3.26,0.38
2008,2,1.1366802901151132,28.584463079785927,MODIS,87,108.1,1.8,0.18
2008,2,1.4230846839593956,29.109664498251412,MODIS,68,84.64,5.89,0.8
2008,2,2.168810431428508,28.669872984404424,MODIS,78,9.23,2.13,0.84
2008,2,1.2008438930234808,28.188156879106373,MODIS,72,83.57,4.98,3.17
2008,2,1.3776249249020858,29.067439482704337,VIIRS,68,79.33,5.79,2.27
2008,2,1.6933426701340035,28.097276153586233,VIIRS,84,44.79,3.89,1.79
2008,2,1.7103457513845934,28.857933221904045,MODIS,67,15.95,5.06,3.82
2008,2,1.6734003376510058,29.146296789266056,MODIS,82,5.13,1.6,1.09
2008,2,1.3909749167147103,29.014521824667856,VIIRS,99,44.18,5.52,4.18
2008,2,1.8408318424877415,28.80715003131558,MODIS,63,30.34,1.45,0.21
2008,2,1.8498948645314686,29.02046120477967,MODIS,66,124.07,5.08,2.49
2008,2,1.5380470728320195,28.69538962386941,MODIS,75,97.76,3.96,0.96
2008,2,2.2534208288696824,28.87189144563711,VIIRS,72,130.15,5.75,2.25
2008,2,1.1149286639048226,28.78439749632225,MODIS,61,23.85,4.12,2.6
2008,2,1.1681314701583423,28.259325613670043,VIIRS,72,94.88,1.52,1.03
2008,2,2.350657775173653,28.446683819067626,MODIS,83,40.32,1.51,0.21
2008,2,1.4651519851323007,28.212381069197573,VIIRS,64,99.28,3.12,2.12
2008,2,2.4020134294036883,28.906995271532963,MODIS,67,54.03,1.43,0.46
2008,2,1.5178032698087651,28.505784698414494,MODIS,87,15.62,3.04,0.68
2008,2,1.141583781073479,28.215943989785824,VIIRS,76,86.47,3.98,0.49
2008,2,1.3286910390317428,28.956960240288456,VIIRS,91,35.87,4.94,0.56
2008,2,1.2621977533498434,28.523602873972536,MODIS,89,148.54,3.82,0.86
2008,2,1.2645726496573964,29.103214394178366,VIIRS,64,31.5,5.97,1.91
2008,2,2.1566744999626812,28.822792280648045,MODIS,96,72.2,4.28,1.28
2008,2,1.585146734827955,28.843500714930915,VIIRS,89,91.46,2.4,0.89
2008,2,2.184167375152497,28.464068308479067,MODIS,70,142.51,5.43,2.49
2008,2,1.4300983337911708,28.376328576255535,VIIRS,77,66.15,2.12,0.43
2008,2,2.325159877145878,28.83600462018904,MODIS,72,68.92,5.41,2.52
2008,2,1.6103265192922351,28.558888271581438,MODIS,72,54.85,3.08,2.44
2008,3,1.4619493229082619,28.285666731032798,MODIS,87,48.44,6.21,1.17
2008,3,1.1956421286055767,28.891827091110976,VIIRS,84,50.95,3.83,1.71
2008,3,2.2209265574429486,28.28663116187544,MODIS,61,46.49,2.01,1.09
2008,3,1.1813790680651484,28.547177538866137,VIIRS,60,13.41,1.27,0.88
2008,3,1.6857768775938256,28.187833105474887,MODIS,99,138.7,4.51,0.87
2008,3,1.922682863117838,28.65141937996946,VIIRS,80,133.97,1.25,0.29
2008,3,1.9503405155883593,28.480747951571157,MODIS,73,48.92,4.25,2.8
2008,4,1.0124658318963111,28.196878184329428,MODIS,92,72.57,4.17,0.73
2008,4,1.9481805048819678,28.87568251408922,VIIRS,75,75.05,1.12,0.33
2008,4,2.3411874336192273,28.591719042413494,VIIRS,71,114.42,1.79,1.21
2008,4,1.244828736156397,28.313243294706258,MODIS,73,87.47,2.7,2.1
2008,4,1.4067838312086456,28.40286264282929,MODIS,85,11.36,1.28,0.37
2008,4,2.1384859754526477,28.682700196614658,VIIRS,76,67.95,3.12,1.12
2008,4,2.4918401967092167,28.985641135014248,MODIS,75,142.55,1.25,0.21
2008,4,1.3529931391475007,28.23931777348774,MODIS,94,7.96,5.15,1.72
2008,4,1.9419334509019055,29.17302398319836,MODIS,89,62.91,5.39,2.99
2008,4,1.8662354560632126,28.58366650029493,MODIS,97,75.56,1.13,0.46
2008,5,1.8570473395144211,28.761111127079467,VIIRS,86,23.53,4.53,2.75
2008,5,1.857358023724583,28.449419090872667,MODIS,66,36.96,2.66,0.56
2008,5,1.1056377056724669,29.008318442395,MODIS,70,47.03,4.09,1.82
2008,5,1.843211873389948,28.255341401594272,VIIRS,84,5.26,2.55,1.21
2008,5,1.2965526853954477,28.102021327877978,VIIRS,84,61.27,1.49,1.01
2008,5,1.3733891794808282,28.355807102609763,VIIRS,69,132.34,6.11,3.39
2008,5,1.9637397758706778,29.15567245203575,MODIS,90,59.76,1.27,0.54
2008,5,1.056457217945169,28.982386431715913,VIIRS,81,38.35,4.16,1.91
2008,5,1.498657066441078,28.51368320268529,MODIS,69,27.72,1.41,0.69
2008,5,2.2183047303412415,28.897591618849095,MODIS,100,75.21,1.06,0.71
2008,5,2.2216275963359715,28.18665322004716,MODIS,93,119.43,4.51,1.5
2008,5,1.7829566710578464,28.97401784181444,VIIRS,70,8.78,3.25,0.44
2008,5,2.299621219152006,28.12570183380287,VIIRS,66,87.01,2.39,0.43
2008,5,2.001341579092739,28.517955990052755,MODIS,88,136.13,3.67,2.74
2008,5,1.029828030545409,28.3416319220553,MODIS,76,67.91,5.44,4.06
2008,5,1.9232555094828225,28.006060568417084,MODIS,79,108.92,2.7,1.96
2008,6,1.0104782252136988,28.79730638142769,VIIRS,92,98.47,3.02,0.43
2008,6,1.8912858937703092,29.108887349046636,MODIS,90,93.33,3.91,0.53
2008,6,1.9477751923079254,28.63565786696318,VIIRS,88,23.51,2.65,0.59
2008,6,1.2965257478350374,28.602415288177717,MODIS,67,75.05,1.04,0.23
2008,6,1.3715352121053277,28.68778226626317,VIIRS,97,5.97,4.12,2.78
2008,6,2.1573779784856173,29.001231638208807,VIIRS,73,96.63,2.57,0.74
2008,6,1.0695296733479867,28.516411823730994,MODIS,88,67.82,4.72,2.31
2008,6,2.256170396465886,28.59413539478752,MODIS,76,26.05,5.78,3.96
2008,6,2.2947630183681453,28.04118841953273,MODIS,99,51.83,1.01,0.76
2008,6,1.4368796210945296,28.375441562006646,VIIRS,67,106.33,1.98,0.89
2008,6,1.2049589769956572,28.699514046082733,MODIS,64,75.56,1.66,0.49
2008,6,2.1808970328843795,28.245695066826347,MODIS,83,9.62,5.57,2.39
2008,6,2.1684922269631626,28.44831268391228,MODIS,92,43.33,1.03,0.34
2008,6,2.4769548368916836,29.075144292039365,VIIRS,80,132.43,3.89,1.71
2008,6,1.5114228759488328,28.991185711326466,MODIS,94,86.01,6.01,3.04
2008,6,2.1732278958145432,29.057774932618997,MODIS,99,30.83,2.87,1.84
2008,6,1.0998729585153249,28.409266368681543,VIIRS,84,74.83,1.46,0.26
2008,6,1.4385822234472858,28.645110519410025,VIIRS,91,32.96,2.68,1.23
2008,7,1.3459756752082053,28.858349881629135,VIIRS,61,24.62,4.34,1.15
2008,7,2.275413668497136,28.764296559191624,VIIRS,78,105.02,5.74,3.79
2008,7,2.4673009247086233,28.153490873604028,MODIS,80,122.18,5.27,2.47
2008,7,1.3289149608395625,29.083053989266624,VIIRS,70,102.74,5.51,0.95
2008,7,2.4583710719023215,28.67055891633009,MODIS,62,86.05,5.31,3.04
2008,7,2.3032474932147515,28.052031475185508,VIIRS,100,131.01,1.09,0.45
2008,7,2.117990353635771,28.228770081567003,MODIS,100,128.28,2.73,0.45
2008,7,1.8547424708095315,28.261222797848273,VIIRS,83,67.02,6.14,1.58
2008,7,1.8173820405350571,28.37641901598907,MODIS,80,46.63,4.75,1.45
2008,7,2.2785174314203425,29.066669193808465,VIIRS,85,16.74,1.29,0.28
2008,7,1.0123312641593483,28.35757333922874,VIIRS,74,60.01,3.67,2.36
2008,7,1.624635074606274,28.275132817878923,MODIS,99,60.98,5.6,1.83
2008,7,1.5548464884239621,28.877014838570705,VIIRS,88,106.16,3.1,1.48
2008,7,2.1216771950887003,28.7507708432184,MODIS,79,55.27,3.06,0.67
2008,7,2.142497844602097,28.875147578588543,MODIS,70,35.44,1.02,0.4
2008,7,1.8932145684469543,28.84406899307574,MODIS,98,52.64,3.5,0.41
2008,7,1.2408592214966085,29.028666050577918,VIIRS,89,41.78,5.58,3.42
2008,8,2.208153370067782,28.05663213630916,VIIRS,73,6.99,1.17,0.87
2008,8,1.9139449863459639,28.827622718186625,VIIRS,98,116.95,5.15,0.88
2008,8,2.007803377708579,28.38124492501377,MODIS,98,70.48,2.92,1.98
2008,8,1.5769176211452742,28.444775796221137,MODIS,88,64.33,4.05,1.91
2008,8,1.1690447367594001,28.980840963118354,VIIRS,82,21.05,1.21,0.63
2008,8,1.2003581600516398,28.82268266294708,VIIRS,63,19.96,2.11,0.75
2008,8,1.8756455134912122,28.591955794478203,VIIRS,72,12.82,2.16,0.94
2008,8,1.9871303116706909,29.134340164345886,MODIS,79,119.04,3.26,2.54
2008,8,2.2220166966506985,28.343432082775372,VIIRS,71,132.56,5.42,2.24
2008,8,1.309797732574935,28.032275295470008,VIIRS,90,90.97,5.01,3.37
2008,8,2.277741208173933,29.17883643761754,VIIRS,75,38.21,1.87,0.27
2008,8,1.1596143178076623,28.784119615596257,VIIRS,98,34.14,5.79,2.32
2008,9,1.2900716008917053,28.51703026427928,MODIS,67,89.06,5.31,3.82
2008,9,1.6444042785718613,28.876513359621928,VIIRS,82,35.47,2.31,1.61
2008,9,1.5949616080059523,29.044379180665164,MODIS,74,137.46,3.93,2.73
2008,9,2.4914232435942307,28.327476120108734,VIIRS,75,33.56,2.36,1.47
2008,9,1.9279170622345776,28.358533730277387,MODIS,95,62.91,3.96,2.53
2008,10,1.4284365880504335,28.244299665165638,VIIRS,96,34.47,6.04,2.99
2008,10,2.22933660640234,28.813920677619198,MODIS,75,140.4,3.54,0.99
2008,10,1.8544113598436247,29.14831864216702,VIIRS,87,107.9,3.86,0.76
2008,10,2.302263439546447,28.08385662423256,MODIS,98,102.18,4.48,2.07
2008,10,2.024371093895459,28.285983995879036,MODIS,64,85.67,4.13,2.45
2008,10,1.2364501697877082,28.553500358194754,VIIRS,98,23.69,4.71,3.47
2008,10,1.0173552068553433,28.30592952422663,MODIS,64,82.15,1.57,0.31
2008,10,1.3729400062173402,28.497567425217948,MODIS,83,5.14,5.24,1.31
2008,10,2.4361839167426362,28.782951175902618,MODIS,74,13.12,4.74,1.51
2008,11,2.043516705666868,28.054301389426268,VIIRS,72,35.78,3.96,1.06
2008,11,1.1369125271852667,28.525940625024734,MODIS,62,78.64,5.2,2.68
2008,11,1.6225097183943835,29.0230309662297,VIIRS,68,111.01,4.98,3.81
2008,11,1.9310029412920344,28.360087799795078,VIIRS,76,107.4,2.13,0.9
2008,11,1.6953590157679215,28.925695330497057,MODIS,91,69.51,3.68,1.54
2008,11,1.2918485641225628,28.72253860653297,MODIS,90,36.22,2.93,2.18
2008,11,1.5732211145312645,28.578816152963697,MODIS,99,133.88,2.2,1.42
2008,11,1.3300709210698411,28.571219429934505,MODIS,70,128.1,4.69,2.66
2008,11,1.8771024127586684,28.23984910631232,MODIS,97,146.75,2.16,1.1
2008,11,2.110309232965144,28.470690803147253,VIIRS,89,137.1,5.53,1.03
