year,latitude,longitude,province,territory,zone_name,area_ha,area_km2,percent_change,source_dataset,analysis_method,confidence_level,date_processed,hotspot_id,year_detected,logging_area_ha,logging_density,distance_to_road,forest_type,suspected_illegal_activity,hotspot_risk_level
2008,2.09055980330589,29.095045694275843,Ituri,Epulu,Okapi Wildlife Reserve,48.23,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2008-009,2008,48.23,High,4.66,Primary Tropical Forest,True,2
2008,1.9485100921480045,29.251320118016878,Ituri,Epulu,Okapi Wildlife Reserve,51.64,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2008-010,2008,51.64,High,0.58,Primary Tropical Forest,True,4
2009,1.692640200538852,28.623056498744965,Ituri,Mambasa,Okapi Wildlife Reserve,54.25,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2009-000,2009,54.25,High,8.05,Primary Tropical Forest,True,5
2009,2.0681489525432557,29.048032129389025,Ituri,Mambasa,Okapi Wildlife Reserve,46.54,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2009-001,2009,46.54,High,6.67,Primary Tropical Forest,True,3
2009,1.404946066258196,28.051502048376566,Ituri,Mambasa,Okapi Wildlife Reserve,38.18,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2009-002,2009,38.18,High,7.61,Primary Tropical Forest,True,4
2009,1.652384158550665,28.26111799910156,Ituri,Epulu,Okapi Wildlife Reserve,45.02,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2009-003,2009,45.02,High,1.91,Primary Tropical Forest,True,1
2009,2.3771214933875644,29.137669337238172,Ituri,Epulu,Okapi Wildlife Reserve,61.78,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2009-004,2009,61.78,Low,8.46,Primary Tropical Forest,True,2
2009,1.9708123254769667,29.409306493484536,Ituri,Epulu,Okapi Wildlife Reserve,47.79,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2009-005,2009,47.79,Medium,0.44,Primary Tropical Forest,True,2
2009,1.9802341582329868,28.485119331850427,Ituri,Mambasa,Okapi Wildlife Reserve,55.31,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2009-006,2009,55.31,Medium,0.61,Primary Tropical Forest,True,5
2009,2.35834279524164,29.784336977112655,Ituri,Mambasa,Okapi Wildlife Reserve,41.0,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2009-007,2009,41.0,Low,8.17,Primary Tropical Forest,True,3
2009,1.244548001578173,29.143462587354982,Ituri,Mambasa,Okapi Wildlife Reserve,53.65,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2009-008,2009,53.65,High,9.27,Primary Tropical Forest,True,5
2010,1.3295348687604076,29.88942235818766,Ituri,Wamba,Okapi Wildlife Reserve,44.79,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2010-000,2010,44.79,Low,9.39,Primary Tropical Forest,True,3
2010,1.3025927848069445,28.99985569585625,Ituri,Wamba,Okapi Wildlife Reserve,66.9,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2010-001,2010,66.9,High,6.74,Primary Tropical Forest,True,1
2010,1.3503201770395035,28.39034480588276,Ituri,Epulu,Okapi Wildlife Reserve,47.79,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.86,2026-06-09,L-2010-002,2010,47.79,Medium,4.29,Primary Tropical Forest,True,2
2010,1.774774753012174,29.783115732756173,Ituri,Wamba,Okapi Wildlife Reserve,60.85,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.86,2026-06-09,L-2010-003,2010,60.85,High,3.6,Primary Tropical Forest,True,3
2010,2.37473755849695,28.505451506997737,Ituri,Wamba,Okapi Wildlife Reserve,46.63,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2010-004,2010,46.63,Medium,0.97,Primary Tropical Forest,True,1
2010,1.468517491612893,28.76557538236257,Ituri,Epulu,Okapi Wildlife Reserve,63.42,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2010-005,2010,63.42,High,4.4,Primary Tropical Forest,True,5
2010,1.7850953677795638,29.737291232948195,Ituri,Mambasa,Okapi Wildlife Reserve,65.32,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2010-006,2010,65.32,High,2.69,Primary Tropical Forest,True,1
2010,1.5127242132323921,29.676246369745904,Ituri,Wamba,Okapi Wildlife Reserve,50.89,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2010-007,2010,50.89,Low,2.7,Primary Tropical Forest,True,3
2010,2.0492938835348244,29.468313400594873,Ituri,Epulu,Okapi Wildlife Reserve,40.41,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2010-008,2010,40.41,Low,0.65,Primary Tropical Forest,True,3
2011,1.62868692706523,29.335861865397998,Ituri,Mambasa,Okapi Wildlife Reserve,57.09,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.91,2026-06-09,L-2011-000,2011,57.09,High,7.98,Primary Tropical Forest,True,2
2011,1.9680578612728603,28.000342169365204,Ituri,Epulu,Okapi Wildlife Reserve,71.27,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2011-001,2011,71.27,Low,4.27,Primary Tropical Forest,True,1
2011,1.1599559004569049,27.931723725017793,Ituri,Wamba,Okapi Wildlife Reserve,58.34,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2011-002,2011,58.34,Low,0.37,Primary Tropical Forest,True,3
2011,1.127526640191395,28.767787485855735,Ituri,Mambasa,Okapi Wildlife Reserve,50.89,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2011-003,2011,50.89,High,2.17,Primary Tropical Forest,True,1
2011,1.933310633139672,28.51921971064907,Ituri,Mambasa,Okapi Wildlife Reserve,58.58,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2011-004,2011,58.58,High,1.24,Primary Tropical Forest,True,1
2011,2.363560489438504,28.753376906278824,Ituri,Epulu,Okapi Wildlife Reserve,49.18,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.91,2026-06-09,L-2011-005,2011,49.18,Low,3.54,Primary Tropical Forest,True,3
2011,1.9311751411202882,29.30306471244385,Ituri,Epulu,Okapi Wildlife Reserve,52.19,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2011-006,2011,52.19,Medium,6.82,Primary Tropical Forest,True,4
2012,1.3713872881198326,28.95669844584811,Ituri,Epulu,Okapi Wildlife Reserve,47.1,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2012-000,2012,47.1,High,4.73,Primary Tropical Forest,True,5
2012,1.3817439184228593,29.452772658635475,Ituri,Mambasa,Okapi Wildlife Reserve,69.67,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.86,2026-06-09,L-2012-001,2012,69.67,Medium,1.64,Primary Tropical Forest,True,1
2012,2.206424678474958,29.58608440036589,Ituri,Epulu,Okapi Wildlife Reserve,68.03,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2012-002,2012,68.03,Low,3.78,Primary Tropical Forest,True,3
2012,1.675571276196475,28.802376906996738,Ituri,Epulu,Okapi Wildlife Reserve,64.46,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2012-003,2012,64.46,High,3.92,Primary Tropical Forest,True,2
2012,1.3313466526033808,28.799983374710255,Ituri,Mambasa,Okapi Wildlife Reserve,49.72,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2012-004,2012,49.72,Medium,8.59,Primary Tropical Forest,True,3
2013,1.6753671847504557,28.68915133756117,Ituri,Mambasa,Okapi Wildlife Reserve,53.2,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2013-000,2013,53.2,High,5.86,Primary Tropical Forest,True,2
2013,1.2064405401007625,28.06779888612168,Ituri,Mambasa,Okapi Wildlife Reserve,70.42,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2013-001,2013,70.42,Medium,7.88,Primary Tropical Forest,True,4
2013,1.6374904658088414,28.989779435220715,Ituri,Wamba,Okapi Wildlife Reserve,48.57,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2013-002,2013,48.57,Medium,5.11,Primary Tropical Forest,True,2
2013,1.1055961939159533,28.726760007899564,Ituri,Mambasa,Okapi Wildlife Reserve,62.11,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2013-003,2013,62.11,Low,3.86,Primary Tropical Forest,True,4
2013,1.4211831062307754,28.432554409283327,Ituri,Epulu,Okapi Wildlife Reserve,64.63,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.85,2026-06-09,L-2013-004,2013,64.63,High,5.54,Primary Tropical Forest,True,2
2013,1.5931378677223407,28.94443800405537,Ituri,Mambasa,Okapi Wildlife Reserve,47.78,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2013-005,2013,47.78,Low,7.72,Primary Tropical Forest,True,4
2014,1.6184928816182218,29.334762541876287,Ituri,Mambasa,Okapi Wildlife Reserve,72.89,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2014-000,2014,72.89,Low,4.24,Primary Tropical Forest,True,4
2014,1.2527591792020007,28.30999123270215,Ituri,Mambasa,Okapi Wildlife Reserve,77.78,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2014-001,2014,77.78,High,7.39,Primary Tropical Forest,True,1
2014,2.353473469537488,29.886816809950417,Ituri,Wamba,Okapi Wildlife Reserve,70.94,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2014-002,2014,70.94,Medium,4.59,Primary Tropical Forest,True,5
2014,1.9062807098137342,28.80925369932828,Ituri,Mambasa,Okapi Wildlife Reserve,49.9,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2014-003,2014,49.9,High,8.03,Primary Tropical Forest,True,5
2014,1.647336628942036,29.77119788045914,Ituri,Wamba,Okapi Wildlife Reserve,48.99,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2014-004,2014,48.99,High,8.41,Primary Tropical Forest,True,2
2014,1.7647777440168422,28.21048266966694,Ituri,Wamba,Okapi Wildlife Reserve,74.38,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2014-005,2014,74.38,High,2.45,Primary Tropical Forest,True,5
2014,1.662129204242588,28.101636006950343,Ituri,Wamba,Okapi Wildlife Reserve,60.55,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2014-006,2014,60.55,High,0.47,Primary Tropical Forest,True,5
2014,1.756301365686103,28.94361384040415,Ituri,Wamba,Okapi Wildlife Reserve,54.64,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.85,2026-06-09,L-2014-007,2014,54.64,Medium,2.88,Primary Tropical Forest,True,2
2014,1.1651991030647493,28.233504571328517,Ituri,Wamba,Okapi Wildlife Reserve,71.11,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.86,2026-06-09,L-2014-008,2014,71.11,Low,3.99,Primary Tropical Forest,True,1
2014,2.121811378551306,29.24465548274065,Ituri,Wamba,Okapi Wildlife Reserve,70.52,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2014-009,2014,70.52,Low,1.73,Primary Tropical Forest,True,4
2014,2.056578267593989,28.74072092081195,Ituri,Wamba,Okapi Wildlife Reserve,61.9,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2014-010,2014,61.9,Low,8.75,Primary Tropical Forest,True,3
2014,1.8766468481345215,28.356428885213308,Ituri,Mambasa,Okapi Wildlife Reserve,70.96,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2014-011,2014,70.96,Medium,3.1,Primary Tropical Forest,True,3
2015,1.41113973805211,29.61116564093703,Ituri,Wamba,Okapi Wildlife Reserve,64.83,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2015-000,2015,64.83,Medium,5.57,Primary Tropical Forest,True,4
2015,1.2070440311651496,29.246282261691093,Ituri,Epulu,Okapi Wildlife Reserve,66.8,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2015-001,2015,66.8,Medium,0.88,Primary Tropical Forest,True,5
2015,1.7949467928878673,29.679741750155596,Ituri,Wamba,Okapi Wildlife Reserve,70.8,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2015-002,2015,70.8,High,1.0,Primary Tropical Forest,True,5
2015,1.8900718099779348,28.819999304921698,Ituri,Epulu,Okapi Wildlife Reserve,73.03,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2015-003,2015,73.03,Medium,7.56,Primary Tropical Forest,True,3
2015,1.646283458764831,27.98967557107433,Ituri,Epulu,Okapi Wildlife Reserve,62.09,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2015-004,2015,62.09,Medium,9.12,Primary Tropical Forest,True,5
2015,2.0756840119898663,28.727195347908456,Ituri,Epulu,Okapi Wildlife Reserve,51.4,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2015-005,2015,51.4,Medium,4.04,Primary Tropical Forest,True,5
2015,2.286862203260801,28.985230350182224,Ituri,Epulu,Okapi Wildlife Reserve,61.68,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2015-006,2015,61.68,Low,6.07,Primary Tropical Forest,True,3
2015,1.3940854361262955,28.36629453007665,Ituri,Epulu,Okapi Wildlife Reserve,71.62,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2015-007,2015,71.62,Low,0.47,Primary Tropical Forest,True,2
2015,1.5170408900913164,28.19385193310229,Ituri,Epulu,Okapi Wildlife Reserve,58.57,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2015-008,2015,58.57,High,9.14,Primary Tropical Forest,True,1
2015,1.4365111033453561,28.57539503656637,Ituri,Epulu,Okapi Wildlife Reserve,55.47,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2015-009,2015,55.47,Low,7.27,Primary Tropical Forest,True,4
2015,1.2541699184522903,29.71147434234028,Ituri,Epulu,Okapi Wildlife Reserve,66.21,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2015-010,2015,66.21,Low,6.29,Primary Tropical Forest,True,4
2015,2.145472031977057,29.074589247034947,Ituri,Wamba,Okapi Wildlife Reserve,56.69,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2015-011,2015,56.69,Medium,5.52,Primary Tropical Forest,True,3
2016,2.0340636479883423,28.401298076420098,Ituri,Mambasa,Okapi Wildlife Reserve,76.0,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2016-000,2016,76.0,High,1.5,Primary Tropical Forest,True,1
2016,1.6022541583152565,27.756766314829182,Ituri,Mambasa,Okapi Wildlife Reserve,65.5,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2016-001,2016,65.5,Low,6.31,Primary Tropical Forest,True,1
2016,1.3607993422621072,28.838545986058357,Ituri,Epulu,Okapi Wildlife Reserve,60.65,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2016-002,2016,60.65,Low,0.97,Primary Tropical Forest,True,2
2016,1.4758481580254448,29.5504856836378,Ituri,Mambasa,Okapi Wildlife Reserve,72.17,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2016-003,2016,72.17,Low,5.89,Primary Tropical Forest,True,3
2016,1.7186064989670582,27.88242695391629,Ituri,Wamba,Okapi Wildlife Reserve,67.74,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2016-004,2016,67.74,Low,0.64,Primary Tropical Forest,True,2
2016,1.8765796311449572,27.658586414644088,Ituri,Wamba,Okapi Wildlife Reserve,76.87,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2016-005,2016,76.87,Medium,7.76,Primary Tropical Forest,True,1
2016,2.1022858047835404,28.104604620510234,Ituri,Wamba,Okapi Wildlife Reserve,55.48,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.92,2026-06-09,L-2016-006,2016,55.48,High,3.59,Primary Tropical Forest,True,5
2016,1.5106375564002745,28.725234847609638,Ituri,Wamba,Okapi Wildlife Reserve,73.06,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2016-007,2016,73.06,Low,5.12,Primary Tropical Forest,True,4
2016,1.791241474941109,29.471552440107864,Ituri,Wamba,Okapi Wildlife Reserve,65.83,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.94,2026-06-09,L-2016-008,2016,65.83,Low,7.82,Primary Tropical Forest,True,2
2016,1.67786544646242,29.57674290175958,Ituri,Wamba,Okapi Wildlife Reserve,71.37,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2016-009,2016,71.37,High,0.55,Primary Tropical Forest,True,3
2017,1.304991951814926,29.40098290906543,Ituri,Mambasa,Okapi Wildlife Reserve,70.88,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2017-000,2017,70.88,High,5.2,Primary Tropical Forest,True,4
2017,2.1154202094941583,28.000954372300665,Ituri,Wamba,Okapi Wildlife Reserve,79.86,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.85,2026-06-09,L-2017-001,2017,79.86,High,7.79,Primary Tropical Forest,True,1
2017,2.220104509192857,28.886936238585005,Ituri,Mambasa,Okapi Wildlife Reserve,57.62,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.96,2026-06-09,L-2017-002,2017,57.62,Medium,3.25,Primary Tropical Forest,True,1
2017,2.219763705880175,28.585408162572882,Ituri,Wamba,Okapi Wildlife Reserve,66.29,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2017-003,2017,66.29,Low,2.57,Primary Tropical Forest,True,2
2017,1.7274449919082697,29.46434438785199,Ituri,Wamba,Okapi Wildlife Reserve,64.75,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.97,2026-06-09,L-2017-004,2017,64.75,High,3.29,Primary Tropical Forest,True,3
2017,2.3425113138613027,27.946418730164144,Ituri,Epulu,Okapi Wildlife Reserve,75.13,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.93,2026-06-09,L-2017-005,2017,75.13,Low,9.17,Primary Tropical Forest,True,3
2017,1.5301871963976226,28.483141148434278,Ituri,Epulu,Okapi Wildlife Reserve,67.17,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.98,2026-06-09,L-2017-006,2017,67.17,Medium,6.8,Primary Tropical Forest,True,2
2017,1.1987859642692207,27.67427621700311,Ituri,Wamba,Okapi Wildlife Reserve,64.33,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2017-007,2017,64.33,Low,6.29,Primary Tropical Forest,True,3
2017,1.4671894609120293,28.599487792448098,Ituri,Mambasa,Okapi Wildlife Reserve,58.4,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2017-008,2017,58.4,Medium,2.83,Primary Tropical Forest,True,5
2017,1.583462989499274,29.89465772733792,Ituri,Wamba,Okapi Wildlife Reserve,68.87,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.91,2026-06-09,L-2017-009,2017,68.87,High,2.5,Primary Tropical Forest,True,5
2018,1.5842358448142253,28.836424256285603,Ituri,Mambasa,Okapi Wildlife Reserve,85.28,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2018-000,2018,85.28,High,1.15,Primary Tropical Forest,True,4
2018,1.103302859810603,29.796553959377373,Ituri,Epulu,Okapi Wildlife Reserve,60.18,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.88,2026-06-09,L-2018-001,2018,60.18,Medium,0.66,Primary Tropical Forest,True,3
2018,2.3308133274528458,27.62274836501741,Ituri,Wamba,Okapi Wildlife Reserve,67.98,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.86,2026-06-09,L-2018-002,2018,67.98,Low,0.85,Primary Tropical Forest,True,5
2018,1.3527088401753176,29.276473517374466,Ituri,Mambasa,Okapi Wildlife Reserve,58.55,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.9,2026-06-09,L-2018-003,2018,58.55,Low,6.73,Primary Tropical Forest,True,5
2018,1.7954397447872026,29.77351436549413,Ituri,Epulu,Okapi Wildlife Reserve,72.89,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2018-004,2018,72.89,High,2.36,Primary Tropical Forest,True,3
2018,2.0340897966478364,28.137473713154186,Ituri,Wamba,Okapi Wildlife Reserve,69.34,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.95,2026-06-09,L-2018-005,2018,69.34,Low,7.7,Primary Tropical Forest,True,4
2018,1.7210560838080193,27.882752105896216,Ituri,Mambasa,Okapi Wildlife Reserve,60.57,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.89,2026-06-09,L-2018-006,2018,60.57,High,8.35,Primary Tropical Forest,True,1
2018,2.282086026138682,28.294717505343087,Ituri,Mambasa,Okapi Wildlife Reserve,71.66,0,0,Hansen GFC / GFW / MODIS / VIIRS / GEDI / Sentinel-2,Parametric Change Detection & Spatial Clustering,0.87,2026-06-09,L-2018-007,2018,71.66,Medium,3.9,Primary Tropical Forest,True,3
